x,y,z
-23.590353,0.8108506,4.053752
-23.676964,0.837142,4.045823
-23.772648,0.8712914,4.043678
-23.90667,0.93708706,4.0633945
-23.97923,0.9541609,4.0510645
-24.09704,1.0087824,4.0647354
-24.154861,1.0148745,4.04591
-24.27304,1.0715582,4.0623193
-24.339516,1.0858741,4.050071
-24.466286,1.1517248,4.0742354
-24.535557,1.169671,4.06553
-24.60668,1.189672,4.05868
-24.700798,1.2301767,4.0668497
-24.761791,1.2424555,4.0553794
-24.844936,1.2747071,4.058642
-24.930359,1.309705,4.064396
-24.985964,1.3185911,4.051628
-25.06403,1.348196,4.054347
-25.145672,1.3817525,4.060439
-25.197386,1.3883467,4.0470314
-25.276384,1.4206796,4.053068
-25.33813,1.4374778,4.0479326
-25.398378,1.4532907,4.042392
-25.45906,1.4699473,4.0378146
-25.56905,1.5348077,4.0702214
-25.612576,1.5360236,4.054677
-25.659225,1.5404763,4.0418215
-25.725115,1.5643063,4.04414
-25.801807,1.5995824,4.0556917
-25.841204,1.5977924,4.0388246
-25.895256,1.6111178,4.033951
-25.963045,1.6390445,4.0408225
-26.018442,1.6546872,4.038377
-26.07005,1.6667612,4.033388
-26.132145,1.6903772,4.037839
-26.195679,1.7161307,4.0443287
-26.237867,1.719317,4.0330553
-26.292166,1.7359836,4.0328298
-26.349676,1.7566729,4.0361304
-26.423412,1.7960889,4.0549264
-26.462696,1.7974253,4.043106
-26.51317,1.8117096,4.0420437
-26.576225,1.8409562,4.0535088
-26.633354,1.8640096,4.060204
-26.667198,1.8601737,4.044961
-26.705975,1.8622568,4.0347595
-26.759232,1.8819652,4.0393953
-26.820724,1.9122632,4.0531416
-26.865417,1.9226217,4.0504932
-26.900541,1.9213936,4.038307
-26.941387,1.9274607,4.0324144
-26.999096,1.9552747,4.045103
-27.043167,1.9662464,4.0437837
-27.079515,1.9675058,4.0343933
-27.116344,1.9695356,4.0258083
-27.165504,1.9881822,4.031606
-27.224178,2.0202334,4.049153
-27.257175,2.018053,4.0374994
-27.288765,2.013976,4.0243306
-27.33181,2.0259488,4.0251822
-27.369036,2.0300715,4.019403
-27.421078,2.0556712,4.032484
-27.464918,2.070094,4.036051
-27.499893,2.07194,4.028798
-27.52989,2.066509,4.015291
-27.569756,2.0759463,4.0149746
-27.624876,2.1090794,4.0357323
-27.672539,2.1316295,4.047396
-27.700943,2.124624,4.0330734
-27.73285,2.1231043,4.0237184
-27.770231,2.1304848,4.0224056
-27.815792,2.1515594,4.0334673
-27.858162,2.1680346,4.0406175
-27.89179,2.170353,4.035255
-27.919392,2.1625404,4.020914
-27.954594,2.1677735,4.018407
-27.993992,2.1806364,4.0229206
-28.025898,2.1806126,4.015943
-28.066128,2.1957703,4.0228343
-28.104256,2.2076252,4.0268936
-28.138521,2.2127228,4.0249596
-28.171616,2.2158563,4.0213637
-28.203943,2.2177067,4.0167184
-28.235888,2.2189589,4.0116405
-28.282372,2.2493463,4.033371
-28.314728,2.2521996,4.030036
-28.343,2.2468271,4.019252
-28.378632,2.2567978,4.022689
-28.411499,2.2613173,4.021234
-28.448456,2.2749782,4.0283422
-28.485825,2.2901487,4.036993
-28.516151,2.2900932,4.0316777
-28.541004,2.2775521,4.014876
-28.5756,2.287434,4.0189867
-28.605934,2.287624,4.0142035
-28.638561,2.2934995,4.0148215
-28.67053,2.2980676,4.014336
-28.703808,2.3062358,4.0173283
-28.73397,2.306772,4.0132966
-28.76093,2.2989495,4.0015306
-28.792433,2.303161,4.001139
-28.820555,2.2982993,3.9923296
-28.853735,2.3076167,3.9969468
-28.885302,2.3127937,3.9977827
-28.916069,2.3159401,3.9968123
-28.94306,2.3078554,3.985344
-28.979944,2.3302717,4.0027785
-29.012482,2.3400521,4.0084014
-29.043566,2.345673,4.0101986
-29.073717,2.3485422,4.009493
-29.102795,2.347943,4.0055957
-29.132675,2.3502622,4.004564
-29.163292,2.3555055,4.00641
-29.194197,2.362257,4.009793
-29.225906,2.3726535,4.01675
-29.258158,2.3859892,4.0266175
-29.288652,2.393002,4.030567
-29.318039,2.3958182,4.030613
-29.344498,2.385865,4.018556
-29.370491,2.3731184,4.003906
-29.400553,2.379012,4.007161
-29.42923,2.3785524,4.0044327
-29.458462,2.3810287,4.004607
-29.487123,2.3807194,4.002205
-29.5144,2.3726087,3.9924102
-29.541561,2.3631325,3.9813886
-29.572203,2.3745046,3.9904618
-29.601786,2.3802252,3.994207
-29.630966,2.383873,3.996056
-29.660185,2.388315,3.9987607
-29.688871,2.389246,3.9981813
-29.717625,2.390969,3.998454
-29.746916,2.3977938,4.0037274
-29.775421,2.3982308,4.0029445
-29.804056,2.4001787,4.0037045
-29.832851,2.4043565,4.006703
-29.860592,2.39639,3.9980874
-29.888353,2.387055,3.9882364
-29.916866,2.3871384,3.9875512
-29.945171,2.3836992,3.9835572
-29.974163,2.3932796,3.9922094
-30.002855,2.3993382,3.9975548
-30.031826,2.4169831,4.0141673
-30.059925,2.4109597,4.0080333
-30.087654,2.3776655,3.9756708
-30.116016,2.3559546,3.9545712
-30.143194,0.95775604,2.6052294
-23.5187,0.8351083,4.055027
-23.630413,0.8802006,4.059442
-23.711834,0.90235066,4.0492296
-23.842117,0.9638269,4.066045
-23.925663,0.98907447,4.0591216
-23.996761,1.0048587,4.0462403
-24.111784,1.0568192,4.0586963
-24.170979,1.0639911,4.040844
-24.30682,1.1348832,4.0677967
-24.361965,1.1397753,4.049284
-24.498528,1.2134492,4.079699
-24.530985,1.2001412,4.049133
-24.641443,1.253557,4.066457
-24.745056,1.3021362,4.0810018
-24.788145,1.2989638,4.058708
-24.85498,1.3167579,4.0518966
-24.965334,1.3736005,4.0740814
-25.002039,1.3657019,4.0492473
-25.074102,1.3897207,4.0482254
-25.161718,1.4284742,4.0585947
-25.221243,1.44225,4.0507803
