x,y,z
-29.33519,1.136821,2.8047347
-29.37175,1.124027,2.7899823
-29.410694,1.1256611,2.789196
-29.449715,1.1281133,2.789318
-29.488592,1.12995,2.7889714
-29.527071,1.1290176,2.7860842
-29.565908,1.1310556,2.7861738
-29.604548,1.1317582,2.7851
-29.64355,1.1361523,2.7877011
-29.681925,1.1349003,2.784986
-29.720444,1.1351838,2.7838693
-29.759306,1.1398797,2.787126
-29.798193,1.1461148,2.791986
-29.836748,1.1488557,2.7935996
-29.875177,1.1502576,2.7940412
-29.9133,1.146004,2.7891479
-29.951666,1.1461644,2.7886295
-29.990147,1.1500206,2.7917967
-30.02851,1.1518178,2.793095
-30.066818,1.1522739,2.793219
-30.105152,1.1564271,2.797029
-30.143415,1.1563611,2.796885
-30.181707,1.1520758,2.79279
-30.219992,1.152926,2.7937675
-30.25823,1.1553137,2.7963467
-30.29654,1.154202,2.7956676
-30.334784,1.1553469,2.7972846
-30.373209,1.1522746,2.794952
-30.411686,1.1493013,2.7928338
-30.449984,1.150023,2.7943993
-30.487713,1.158752,2.8038015
-30.526543,1.1517615,2.7981687
-30.565176,1.1484659,2.796218
-30.603725,1.1467078,2.7958694
-30.641642,1.151515,2.8019629
-30.679958,1.1521094,2.8041167
-30.719538,1.1420331,2.796122
-30.758554,1.1378038,2.793879
-30.795523,1.149462,2.8070345
-30.837097,1.1275012,2.7879906
-30.87504,1.1321838,2.79468
-30.912117,1.1419799,2.806397
-28.859966,1.1306849,2.7988667
-28.899225,1.130964,2.7951899
-28.938828,1.1327658,2.7931018
-28.977022,1.1289926,2.7857766
-29.017435,1.1345525,2.7875547
-29.057755,1.1402214,2.7895684
-29.097979,1.1459985,2.7918177
-29.139452,1.1582887,2.800478
-29.178715,1.1607249,2.7997656
-29.21821,1.1646893,2.8006535
-29.257902,1.1701839,2.803145
-29.297632,1.176497,2.8065557
-29.336893,1.1807761,2.8081255
-29.375507,1.1815898,2.8064647
-29.413994,1.1817904,2.8043303
-29.452995,1.185662,2.8058724
-29.491735,1.1882069,2.8062515
-29.529598,1.1844199,2.8006105
-29.568127,1.1857347,2.8000355
-29.606874,1.1892948,2.8017592
-29.644808,1.1858017,2.796754
-29.683214,1.1866996,2.7961316
-29.72218,1.194138,2.8019824
-29.76044,1.194519,2.801096
-29.798431,1.1914189,2.7969437
-29.836798,1.1934292,2.7978764
-29.875212,1.1969712,2.8004174
-29.913532,1.1998961,2.8024764
-29.951715,1.2007704,2.802659
-29.989883,1.2017426,2.8030543
-30.028107,1.2056797,2.8064523
-30.066229,1.2075655,2.807971
-30.1043,1.2073991,2.80761
-30.14237,1.2073305,2.8074617
-30.180458,1.2052097,2.8054333
-30.218618,1.2003207,2.8008285
