x,y,z
-36.082226,0.96317816,3.5943708
-37.392433,0.848716,4.0263934
-37.445164,0.8528743,4.0572467
-37.583885,0.7973151,4.0492077
-36.26745,0.9890046,3.6221824
-36.441063,0.8920336,3.570384
-36.607746,0.84686637,3.5823336
-37.333424,0.85939646,3.9208279
-37.413933,0.8441031,3.9378333
-37.482388,0.837692,3.9613552
-37.55165,0.83101606,3.9851003
-37.63405,0.81559396,4.0034175
-37.69881,0.81266856,4.0305176
-38.767937,0.5303762,4.1709003
-35.97434,0.432693,2.7303824
-35.60598,0.9772403,3.2667594
-35.57992,1.0475883,3.3441296
-35.68233,1.0013754,3.324566
-35.725807,1.0086432,3.349719
-36.393017,0.9824579,3.577907
-36.735893,0.9305408,3.6540122
-37.031296,0.83670044,3.658008
-37.113354,0.8189831,3.6704812
-37.10768,0.9085562,3.7871861
-37.140182,0.92701864,3.8264346
-37.177673,0.9417987,3.8631763
-37.217964,0.95454407,3.8986382
-37.30506,0.9343169,3.91115
-37.34593,0.9468963,3.9470348
-37.439392,0.92304134,3.957943
-37.50546,0.91858816,3.9827342
-37.567684,0.9170213,4.0098677
-37.663227,0.8931632,4.022334
-38.69244,0.554667,4.0524907
-38.709015,0.58677506,4.1064487
-38.73483,0.6128402,4.1567006
-38.857445,0.5787735,4.170519
-35.724743,0.6153147,2.782144
-35.909935,0.4912541,2.693307
-35.937847,0.5179086,2.735701
-35.983025,0.5281267,2.7640152
-35.530098,1.0457258,3.2449656
-35.57763,1.0490947,3.266128
-35.7061,0.9798889,3.2261662
-35.740364,0.99595404,3.2586899
-35.775047,1.0115235,3.2909064
-35.814125,1.0231414,3.3199453
-35.86234,1.0268166,3.3425417
-35.91116,1.0300746,3.3650036
-35.96666,1.027776,3.3831148
-36.02828,1.0205431,3.3974566
-36.100204,1.0050137,3.4053597
-36.170288,0.9914632,3.4152422
-36.231598,0.98552346,3.4316182
-36.310307,0.96573687,3.4372191
-36.784847,0.8999355,3.544754
-36.836845,0.9038708,3.571764
-36.87277,0.92000675,3.6082878
-36.91211,0.9335153,3.6429667
-36.967415,0.935199,3.668942
-36.98649,0.96357775,3.7150755
-37.02,0.98118925,3.7532606
-37.066677,0.9892216,3.784533
-37.122963,0.9904525,3.8110676
-37.167164,1.000418,3.844221
-37.211205,1.010525,3.8776836
-37.263443,1.0149529,3.907301
-37.342308,1.0011113,3.924252
-37.392185,1.007554,3.955927
-37.45812,1.00318,3.980317
-37.539543,0.9886353,3.998053
-37.622673,0.97338915,4.015807
-37.80503,0.8927839,3.989623
-38.766487,0.52377844,3.9340096
-38.739697,0.5836985,4.0061865
-38.706482,0.6469009,4.080092
-38.73389,0.6719253,4.129731
-38.799892,0.6731558,4.1647325
-39.014057,0.5845885,4.145151
-39.1818,0.52561903,4.1450915
-35.652138,0.66997504,2.758812
-35.82719,0.55499005,2.6758556
-35.904934,0.53433657,2.67665
-35.92842,0.5650172,2.7226624
-35.986824,0.5629525,2.7402148
-35.545475,1.0196352,3.1553679
-35.45332,1.1504812,3.2863865
-35.542255,1.1160064,3.274685
-35.684246,1.0350442,3.2237191
-35.722946,1.0470059,3.2526922
-35.756874,1.0630989,3.285305
-35.789906,1.0798469,3.3185802
-35.84132,1.0806656,3.338585
-35.88469,1.0884969,3.3646798
-35.940063,1.086232,3.382557
-36.002922,1.0779297,3.3957
-36.063168,1.0721192,3.4112067
-36.12829,1.062588,3.4239626
-36.187332,1.0583527,3.4413657
-36.286667,1.0218825,3.4329338
-36.3593,1.0075831,3.4429493
