x,y,z
-30.143398,1.1412499,2.7823033
-30.220055,1.1486087,2.7896008
-30.25818,1.1574721,2.798429
-30.29698,1.1398127,2.7817845
-30.3352,1.144556,2.7868743
-30.37284,1.1601872,2.8025846
-30.44913,1.1636863,2.8075733
-30.52705,1.1452916,2.7919326
-29.333384,1.1600878,2.7881074
-29.374123,1.1730258,2.798173
-29.410706,1.1603718,2.7835836
-29.44863,1.1556642,2.7768025
-29.487411,1.1567688,2.7757716
-29.526728,1.1622629,2.77912
-29.565434,1.1635706,2.7785292
-29.604683,1.1699848,2.7830153
-29.6433,1.1714942,2.7828622
-29.68175,1.1716726,2.7815356
-29.720451,1.1748126,2.7832065
-29.758867,1.1751897,2.7823105
-29.797432,1.1778142,2.783718
-29.836329,1.1862676,2.7909126
-29.875006,1.1933899,2.7969346
-29.913319,1.1955976,2.798296
-29.951536,1.1964715,2.7984772
-29.989763,1.1981599,2.7995691
-30.028015,1.2020967,2.802966
-30.066128,1.201832,2.802393
-30.104204,1.1973658,2.7978473
-30.142363,1.2015972,2.8018832
-30.180466,1.2037764,2.804038
-30.218534,1.2060537,2.8064075
-30.256727,1.2012622,2.802013
-30.294823,1.2023022,2.8034115
-30.332928,1.2027235,2.804325
-30.371092,1.2018096,2.8040566
-30.409388,1.1988451,2.8019109
-30.447554,1.1988444,2.8027658
-30.485718,1.198942,2.8038335
-30.524107,1.1962738,2.802331
-30.562105,1.1987159,2.8059134
-30.601011,1.1912363,2.799973
-30.638865,1.1953061,2.8053713
-30.67792,1.1880283,2.7998695
-30.717005,1.1815681,2.7952833
-30.754658,1.1873636,2.80271
-30.794142,1.1789622,2.796484
-30.83315,1.1749518,2.7946415
-30.873514,1.1624753,2.7847185
-30.91238,1.1608148,2.7854004
-30.951157,1.1599696,2.786994
-30.990944,1.1535194,2.7832856
-31.030056,1.1514528,2.7839437
-31.069065,1.1502011,2.785512
-31.107956,1.1497633,2.7879891
-31.14818,1.1430216,2.7845054
-31.188055,1.1385219,2.7833142
-31.226261,1.1419499,2.7898903
-31.269667,1.1227374,2.7747831
-31.299118,1.1633017,2.8173423
-28.934002,1.2991886,2.9089122
-28.965242,1.2721133,2.8789296
-29.002083,1.2662911,2.8696856
-29.036177,1.2485487,2.848956
-29.066685,1.213913,2.8118744
-29.10831,1.2274516,2.8217988
-29.142675,1.2078321,2.7995353
-29.180521,1.2038763,2.7926478
-29.219397,1.2049775,2.790811
-29.258514,1.207598,2.7905807
-29.298603,1.2159965,2.7961183
-29.337824,1.2202451,2.797727
-29.377089,1.225307,2.8002548
-29.41748,1.2382858,2.8106542
-29.45599,1.2400048,2.8101578
-29.494568,1.2425351,2.8105755
-29.533009,1.2444546,2.8105135
-29.57037,1.2379394,2.8023005
-29.609789,1.2485943,2.8110409
-29.647593,1.2458313,2.8067398
-29.68572,1.2460127,2.8054438
-29.723198,1.2391715,2.7973695
-29.761663,1.2431095,2.7999945
-29.799746,1.2428727,2.7986355
-29.838442,1.2519968,2.806592
-29.875996,1.2441187,2.7979584
-29.914066,1.2441761,2.7972374
-29.952286,1.2478952,2.8002338
-29.990273,1.2467234,2.7985368
-30.02837,1.2492135,2.8005571
-30.066376,1.2489498,2.7999854
-30.104391,1.2494965,2.8003263
-30.142399,1.2508543,2.8015804
-30.180387,1.2515967,2.8023448
-30.218323,1.2552886,2.8061266
-30.256292,1.2548001,2.8059115
-30.29438,1.2508442,2.802403
-30.332504,1.2477,2.7998104
-30.370413,1.2503562,2.8030343
-30.408356,1.251684,2.8050694
-30.446321,1.2523966,2.8066149
-30.484327,1.2524946,2.807671
-30.522276,1.2534025,2.8096395
-30.56052,1.2508469,2.808323
-30.5984,1.2526629,2.8114142
-30.636547,1.2517285,2.8119235
-30.675419,1.2444885,2.8063626
-30.713053,1.248733,2.8121872
