x,y,z
-28.492205,1.2848527,3.0347872
-28.527624,1.2771096,3.0223274
-28.574596,1.3033719,3.0420403
-28.611145,1.29937,3.0333643
-28.650476,1.3039563,3.0329185
-28.68929,1.3072338,3.0313668
-28.729774,1.3162875,3.0354128
-28.765482,1.3098471,3.0249114
-28.802925,1.309176,3.0199938
-28.840773,1.3100247,3.0166397
-28.881704,1.3223503,3.0243173
-28.919048,1.3219843,3.0200596
-28.326023,1.2802744,3.0144339
-28.365454,1.2826381,3.0109944
-28.40667,1.2900174,3.012435
-28.444443,1.2883916,3.0054836
-28.485485,1.2959964,3.007413
-28.524448,1.2980931,3.004251
-28.564804,1.3045177,3.0053349
-28.60319,1.3054211,3.001298
-28.643148,1.3113611,3.0021868
-28.684565,1.3223493,3.0080261
-28.723852,1.3271027,3.0080543
-28.762848,1.3312564,3.007639
-28.801363,1.3341026,3.0061026
-28.839828,1.3370519,3.0047894
-28.877853,1.3386889,3.0023427
-28.916603,1.3432615,3.0028367
-28.95381,1.3422658,2.9981084
-28.98872,1.3321435,2.9847264
-29.026537,1.3334665,2.9824562
-29.062666,1.3277853,2.9735637
-29.100166,1.3278818,2.9703465
-29.12774,1.2825565,2.923461
-28.092758,1.2223356,2.9416451
-28.138918,1.2378886,2.950025
-28.188297,1.2619092,2.9666252
-28.233038,1.2756686,2.9736485
-28.272547,1.2770476,2.9690356
-28.313393,1.2820144,2.967978
-28.35629,1.2926688,2.9724936
-28.395874,1.2950804,2.969276
-28.436695,1.3010907,2.969635
-28.476913,1.3058183,2.9689026
-28.518276,1.3141539,2.9717712
-28.558542,1.319807,2.9722013
-28.598246,1.3241711,2.9715266
-28.636732,1.325139,2.967711
-28.676088,1.3290167,2.966826
-28.71516,1.3322988,2.965495
-28.755234,1.3392019,2.9677901
-28.79581,1.3483255,2.9723668
-28.835234,1.3540435,2.973782
-28.873587,1.3563473,2.9720192
-28.912655,1.3615732,2.9732118
-28.949797,1.3598514,2.9677901
-28.987318,1.359638,2.9639478
-29.025183,1.360935,2.9616914
-29.062357,1.3595052,2.956902
-29.099709,1.3588789,2.9530096
-29.1366,1.3562276,2.9472609
-29.173231,1.3522542,2.9403362
-29.20574,1.3278337,2.9135752
-27.747225,1.1255553,2.8403301
