x,y,z
-24.121132,1.1100495,4.1795406
-24.221855,1.1514657,4.184493
-24.285168,1.1630492,4.169782
-24.35754,1.1824703,4.16081
-24.426176,1.1992552,4.1504517
-24.494623,1.2163143,4.1406865
-24.58928,1.256041,4.1471705
-24.656494,1.2731206,4.1383157
-24.74962,1.3129971,4.14599
-24.837465,1.3491106,4.1515656
-24.918741,1.3802288,4.1541023
-25.014488,1.4248459,4.1668596
-25.051239,1.417686,4.1426783
-25.127491,1.4461331,4.144618
-25.184135,1.4573979,4.134412
-25.251202,1.4785564,4.131803
-25.310787,1.4933083,4.124829
-25.39364,1.530191,4.1346684
-25.454,1.5466793,4.1297274
-25.545025,1.592763,4.1473966
-25.59326,1.5987546,4.13528
-25.667454,1.6301332,4.14271
-25.738708,1.6593494,4.1489153
-25.790154,1.6696899,4.141033
-25.837734,1.6764994,4.1306896
-25.9118,1.7101996,4.1414213
-25.965773,1.724267,4.137292
-26.004326,1.7229209,4.1213865
-26.07376,1.7536315,4.130831
-26.143372,1.7852504,4.14138
-26.208973,1.8133756,4.1495476
-26.238083,1.8032855,4.1276703
-26.285551,1.8128707,4.1216145
-26.366701,1.8593847,4.1454115
-26.413649,1.8693936,4.140273
-26.460457,1.8795683,4.1354957
-26.507126,1.8899096,4.1310773
-26.558735,1.9061729,4.131708
-26.616838,1.9303203,4.139044
-26.644588,1.9199923,4.118383
-26.692333,1.9329171,4.1169696
-26.743172,1.9498852,4.119129
-26.79377,1.9670392,4.1216908
-26.8366,1.9753045,4.117101
-26.881441,1.9863133,4.114997
-26.926125,1.9974785,4.1132317
-26.985294,2.027063,4.127161
-27.030556,2.0398827,4.127252
-27.06279,2.0364878,4.113831
-27.108812,2.0509033,4.1156507
-27.159664,2.0720572,4.1234217
-27.211704,2.0953755,4.1332884
-27.249556,2.1004035,4.1277394
-27.281948,2.0982776,4.116204
-27.319702,2.103534,4.1111517
-27.375608,2.1341386,4.128158
-27.423464,2.1543143,4.1364064
-27.463028,2.1633358,4.1351876
-27.499666,2.1684823,4.1307626
-27.541286,2.1811,4.133013
-27.58044,2.1905098,4.132636
-27.620354,2.2013898,4.1337166
-27.65921,2.2110581,4.1339
-27.68956,2.2080598,4.123071
-27.71821,2.202448,4.110037
-27.75898,2.2158265,4.113937
-27.799973,2.230018,4.1187344
-27.842005,2.2463813,4.1256413
-27.876326,2.2506685,4.12195
-27.904434,2.2448618,4.10936
-27.93465,2.2425315,4.09998
-27.97408,2.25597,4.104874
-28.012512,2.2681723,4.1088204
-28.055424,2.2887063,4.120444
-28.08651,2.2888393,4.1138062
-28.126293,2.304838,4.1216536
-28.147917,2.2879953,4.099854
-28.181566,2.2932048,4.098163
-28.219124,2.3060918,4.103594
-28.260408,2.3266864,4.116213
-28.292574,2.330154,4.1133423
-28.32364,2.3316407,4.1087737
-28.353313,2.3304448,4.101852
-28.384684,2.3327973,4.0982943
-28.420643,2.3449564,4.1038795
-28.45739,2.3593135,4.111633
-28.50127,2.3897913,4.134425
-28.53083,2.3897696,4.129184
-28.556673,2.3814595,4.1163607
-28.577475,2.361341,4.092653
-28.608137,2.3636274,4.0898175
-28.643156,2.3764958,4.096939
-28.683723,2.4034817,4.1173573
-28.714838,2.4081645,4.1171203
-28.739233,2.3960881,4.1013265
-28.76517,2.38758,4.0889387
-28.797081,2.3946073,4.09119
-28.828098,2.3996153,4.091657
-28.860819,2.4096434,4.09695
-28.898115,2.4331696,4.11506
-28.928457,2.4377537,4.1154757
-28.955864,2.4339435,4.108081
-28.981232,2.4238384,4.0948286
-29.010618,2.4258249,4.0930753
-29.041521,2.4328504,4.096186
-29.07231,2.4399624,4.0994864
-29.107615,2.46277,4.1177692
-29.139484,2.4750376,4.126186
-29.168165,2.4767392,4.124681
-29.193136,2.4650073,4.1105
-29.219416,2.4576035,4.1005063
-29.247454,2.4566712,4.0967546
-29.275856,2.4572375,4.0945187
-29.309902,2.481405,4.1148844
-29.342072,2.4992552,4.1293454
-29.369474,2.4972143,4.1249204
-29.396442,2.4931011,4.1186
-29.424515,2.4940581,4.117212
-29.452856,2.4965186,4.1173525
-29.48143,2.500485,4.119026
-29.511126,2.5109682,4.1270366
