x,y,z
-28.747375,1.2488308,2.9670744
-28.796162,1.2857454,2.9977622
-28.839775,1.3064721,3.0132656
-28.875309,1.2988858,3.0020108
-28.91585,1.3098881,3.0085516
-28.954205,1.3131719,3.0078783
-28.99268,1.3172708,3.0081086
-29.030745,1.3200471,3.0072021
-29.06843,1.3214979,3.0051537
-29.107208,1.3280451,3.0080929
-29.145727,1.3339825,3.0105777
-29.183998,1.339309,3.0126028
-29.222324,1.345453,3.015534
-29.259726,1.3474083,3.0145793
-29.296432,1.3458829,3.010405
-29.334421,1.3516121,3.0133047
-29.371714,1.3538611,3.0129862
-29.408854,1.3554909,3.0121913
-29.445856,1.3565011,3.0109177
-29.48056,1.3418291,2.9946914
-29.51667,1.3358514,2.9869246
-29.552963,1.3306828,2.9800467
-29.586657,1.3033514,2.9519558
-28.531351,1.206008,2.9116502
-28.573545,1.2159815,2.9161458
-28.616943,1.2303042,2.9249325
-28.664112,1.2574506,2.9461074
-28.709332,1.2798016,2.9628787
-28.75018,1.2888644,2.967113
-28.78944,1.2930923,2.9668589
-28.829828,1.3016725,2.9709024
-28.869883,1.3096571,2.9745116
-28.908863,1.3142092,2.9749603
-28.947582,1.3181579,2.9749575
-28.985346,1.3186626,2.9717698
-29.02413,1.3235266,2.9728947
-29.063997,1.3334684,2.979034
-29.10113,1.3321466,2.9744558
-29.139675,1.337322,2.976256
-29.178135,1.3426008,2.97828
-29.215933,1.345135,2.9777794
-29.25479,1.3534672,2.9829984
-29.292717,1.3576281,2.984312
-29.330193,1.3597507,2.9837756
-29.367876,1.3633978,2.9848323
-29.40538,1.366431,2.9854126
-29.442724,1.3688483,2.9855156
-29.480026,1.3713629,2.9858298
-29.516695,1.3696883,2.9821992
-29.55413,1.373826,2.9843183
-29.5908,1.3723419,2.9811006
-29.625462,1.3530724,2.960732
-29.662165,1.3503406,2.9565225
-29.694794,1.3054848,2.9115095
-28.159863,1.096472,2.8030682
-28.205235,1.1087892,2.8086543
-28.253407,1.1288965,2.8218398
-28.30633,1.1623888,2.8479953
-28.348513,1.1688578,2.848505
-28.395967,1.190104,2.8633142
-28.44383,1.213592,2.8804498
-28.485434,1.2204454,2.8817925
-28.53315,1.2456138,2.9008813
-28.576485,1.2590201,2.9088306
-28.624853,1.2886796,2.932589
-28.665836,1.2967374,2.935698
-28.704948,1.2992914,2.9336333
-28.744438,1.3033566,2.9331555
-28.784267,1.3089364,2.9342709
-28.824005,1.314625,2.9356227
-28.86267,1.3169003,2.9337983
-28.902622,1.3242135,2.9369822
-28.941164,1.3266985,2.9356122
-28.979485,1.3285809,2.9337802
-29.021563,1.3461025,2.9472728
-29.058022,1.3411305,2.9390259
-29.09697,1.3468573,2.9413052
-29.13629,1.3548119,2.9458828
-29.174429,1.357918,2.9458585
-29.21237,1.3604169,2.9453626
-29.250544,1.3644328,2.9464679
-29.288383,1.3671322,2.9464064
-29.326303,1.3706403,2.9472542
-29.364164,1.3742487,2.94832
-29.402079,1.3786666,2.950295
-29.43948,1.3803432,2.949707
-29.476849,1.3821173,2.9493299
-29.513695,1.380435,2.945682
-29.550936,1.3816912,2.9450269
-29.588152,1.3830445,2.9445825
-29.62502,1.3816478,2.9415545
-29.66183,1.3796346,2.9380326
-29.698532,1.3762915,2.9333196
-29.73535,1.3737547,2.9295092
-27.730639,1.0921261,2.8085737
-27.778374,1.1050847,2.8133993
-27.827862,1.1222925,2.822452
-27.871271,1.127331,2.820078
-27.916811,1.1372926,2.8225613
-27.961874,1.1467037,2.8246818
-28.00525,1.1528118,2.8237963
-28.04762,1.1569808,2.8212004
-28.091394,1.1647129,2.8221736
-28.136486,1.1760197,2.8267422
-28.179401,1.1826282,2.8269415
-28.222761,1.1907408,2.8287406
-28.267351,1.2024367,2.8341527
-28.308,1.204571,2.8304691
-28.358574,1.2331519,2.8525443
-28.400469,1.2396963,2.8534355
-28.44577,1.2560794,2.8640237
-28.496696,1.289278,2.8911247
-28.540606,1.3038588,2.9002986
-28.580053,1.306037,2.8975425
-28.62129,1.3138964,2.9004545
-28.66195,1.320477,2.902255
