x,y,z
-23.647259,0.8135767,4.0302267
-23.72002,0.8291979,4.0156126
-23.86937,0.9070065,4.0431943
-23.930706,0.91470003,4.0243797
-24.045216,0.96628666,4.0357985
-24.066586,0.94188,3.9958663
-24.24986,1.052228,4.048979
-24.288511,1.0429819,4.020274
-24.407915,1.1022186,4.0396237
-24.469906,1.1135135,4.0260177
-24.562698,1.1517258,4.031816
-24.665947,1.1998484,4.045247
-24.710155,1.1971273,4.0228987
-24.80238,1.2370229,4.0314794
-24.90484,1.2869091,4.047869
-24.95659,1.29212,4.0323286
-25.034832,1.3216498,4.0348845
-25.108738,1.3478713,4.0354614
-25.175098,1.3677185,4.031742
-25.236649,1.3835678,4.025415
-25.318712,1.4191759,4.0342236
-25.368792,1.4251516,4.021207
-25.437334,1.4490926,4.0220356
-25.52842,1.4954472,4.0402913
-25.564644,1.4891593,4.0188656
-25.626024,1.5077093,4.016663
-25.702093,1.5413718,4.0264473
-25.757317,1.5548384,4.021015
-25.81543,1.5716252,4.018452
-25.88246,1.5980012,4.023693
-25.95276,1.6283996,4.032461
-26.001022,1.6364839,4.0240154
-26.046795,1.6422207,4.0139446
-26.11084,1.667669,4.019772
-26.175707,1.6946328,4.027154
-26.216883,1.6965005,4.014753
-26.269026,1.7105722,4.012364
-26.328438,1.7331126,4.017081
-26.378994,1.7463067,4.0145206
-26.42541,1.7552056,4.008707
-26.48291,1.7770884,4.01373
-26.541765,1.8011167,4.0208073
-26.58981,1.8131342,4.018293
-26.63331,1.8201587,4.011879
-26.681587,1.8331509,4.0106125
-26.738815,1.8573337,4.01889
-26.801552,1.8888786,4.0336084
-26.818962,1.86534,4.0024843
-26.861828,1.8731251,3.9977198
-26.910799,1.8888972,3.9998822
-26.976494,1.9264574,4.020715
-27.01416,1.9288399,4.0120296
-27.04927,1.9280524,4.000798
-27.087387,1.9313223,3.9931703
-27.133366,1.9452744,3.9948502
-27.175713,1.9547563,3.9928985
-27.22761,1.9776323,4.002672
-27.269573,1.9874208,4.0013847
-27.30664,1.9906981,3.9946384
-27.353996,2.008749,4.000877
-27.407593,2.036313,4.0156198
-27.449276,2.047358,4.016191
-27.495344,2.065241,4.022931
-27.53529,2.0745618,4.022361
-27.57287,2.0806513,4.0191154
-27.608154,2.0834923,4.0131555
-27.636871,2.0763235,3.9984775
-27.671711,2.0786853,3.992343
-27.712032,2.0899475,3.9942508
-27.747986,2.094564,3.9904084
-27.78428,2.099969,3.987409
-27.824585,2.1122837,3.9907336
-27.866318,2.1274543,3.996787
-27.897837,2.1257148,3.9878206
-27.937258,2.1377215,3.991345
-27.97455,2.1464367,3.9920588
-28.010555,2.1532135,3.991167
-28.044182,2.1559842,3.9867868
-28.089703,2.1808345,4.0025725
-28.122334,2.1824565,3.9974308
-28.153482,2.181415,3.9899793
-28.19215,2.194945,3.9959383
-28.226381,2.2003102,3.9945846
-28.269888,2.2244496,4.0105605
-28.304483,2.2314267,4.0109687
-28.311068,2.1809626,3.9586954
-28.306515,2.1054697,3.8833218
-28.324928,2.0764456,3.8506942
-28.326181,2.009168,3.7827444
-28.351442,1.9926777,3.7617083
-28.346022,1.9064925,3.6761408
-28.327951,1.7880833,3.5605297
-28.318876,1.6862793,3.4601426
-28.335117,1.6410291,3.4122472
-28.33911,1.5642548,3.3349614
-28.335543,1.4656765,3.2372403
-28.334612,1.3698022,3.1419191
-28.335712,1.2752402,3.04771
-28.32871,1.1552725,2.9295864
-28.322014,1.0309525,2.807221
-28.333563,0.9516058,2.7269535
-28.361307,0.9145417,2.6864185
-28.392794,0.8866985,2.6546197
-23.504772,0.8243208,4.0479097
-23.591753,0.8500087,4.0393734
-23.683525,0.88006115,4.0343027
-23.804562,0.934011,4.0459332
-23.863144,0.939029,4.0251245
-23.963875,0.9783132,4.0280814
-24.064129,1.0180321,4.0319805
-24.171686,1.0645716,4.0412474
-24.265999,1.1010954,4.0442133
-24.319265,1.10413,4.0242434
-24.437262,1.1618686,4.0432305
-24.470057,1.1484036,4.012324
-24.593935,1.2128675,4.037329
-24.695763,1.2595508,4.0503335
-24.741175,1.2580318,4.0290546
-24.850243,1.3125932,4.0488615
-24.913525,1.3276548,4.0404086
-24.975952,1.3423636,4.0320473
-25.045513,1.363915,4.0291004
-25.135286,1.4044008,4.040658
-25.193659,1.4169016,4.0317907
-25.266235,1.4429379,4.03343
-25.337175,1.4680536,4.0347853
-25.407785,1.4934547,4.036761
-25.47614,1.5173094,4.0379515
-25.533363,1.5310347,4.031739
-25.578402,1.5333197,4.0169954
-25.653547,1.5652821,4.025487
-25.73325,1.6024845,4.0384903
-25.769102,1.5967376,4.018322
-25.83886,1.625191,4.0252013
-25.900291,1.6458449,4.0263047
-25.961441,1.6667366,4.027922
-26.018091,1.6834922,4.026568
-26.062563,1.6879392,4.0156546
-26.1473,1.7352166,4.0393677
-26.186058,1.7344058,4.024763
-26.232424,1.7419164,4.017067
-26.293177,1.7653918,4.022574
-26.357626,1.7935371,4.0322113
-26.385727,1.7819247,4.0096035
-26.433811,1.7926598,4.005472
-26.50364,1.8284478,4.0222607
-26.555138,1.8440547,4.0226965
-26.59426,1.8457499,4.011812
-26.644312,1.8604152,4.011922
-26.684378,1.8636749,4.002717
-26.76747,1.9186711,4.03717
-26.800661,1.9145417,4.022221
-26.83603,1.9130983,4.0096707
-26.877708,1.9195511,4.0039635
-26.938517,1.9502118,4.019055
-26.992697,1.9732857,4.027974
-27.020529,1.9632502,4.008785
-27.056086,1.9630997,3.9981809
-27.106153,1.9820731,4.004204
-27.152964,1.9972856,4.0072117
-27.189247,1.9988382,3.998588
-27.24736,2.0301814,4.0160165
-27.285776,2.0353155,4.010875
-27.323635,2.0399094,4.005419
-27.361423,2.0446222,4.0002217
-27.410324,2.0654016,4.009303
-27.462597,2.091681,4.0234594
-27.506721,2.1068177,4.028016
-27.542498,2.1100821,4.022247
-27.585358,2.1241627,4.0262256
-27.616978,2.1216304,4.015598
-27.649067,2.1198583,4.0057597
-27.684196,2.1228838,4.0003304
-27.720129,2.1273627,3.996338
-27.76314,2.1434212,4.002894
-27.798008,2.1467862,3.9981985
-27.832,2.1489015,3.992507
-27.87082,2.1592517,3.9943943
-27.909878,2.1704054,3.9971657
-27.948761,2.181685,4.000211
-27.98474,2.1883223,3.999186
-28.017921,2.1902966,3.9940462
-28.052586,2.195099,3.9916124
-28.090536,2.20616,3.99504
-28.120201,2.2022746,3.9849029
-28.158281,2.214241,3.9894357
-28.193666,2.221521,3.9898038
