x,y,z
-23.581743,0.8460214,4.1023035
-23.64496,0.85381794,4.0819798
-23.722607,0.87335205,4.0697904
-23.878622,0.9560549,4.100191
-23.958313,0.97873664,4.091362
-24.08199,1.0377254,4.107575
-24.146025,1.04895,4.092087
-24.268559,1.1088915,4.110366
-24.313784,1.1055324,4.0857673
-24.433838,1.1651957,4.105175
-24.517012,1.1947479,4.104316
-24.591534,1.2175536,4.09922
-24.671965,1.2459984,4.0985565
-24.737015,1.2616944,4.089299
-24.81071,1.2853978,4.086149
-24.908434,1.3309345,4.099169
-24.965952,1.3414993,4.0874457
-25.034698,1.3625088,4.0836487
-25.14034,1.4175782,4.105217
-25.190523,1.4228942,4.0907693
-25.246548,1.4338503,4.0807586
-25.346087,1.4857779,4.1015754
-25.39898,1.4948237,4.090886
-25.451763,1.5040634,4.0806174
-25.529995,1.5380311,4.0893326
-25.572859,1.5384974,4.073028
-25.647263,1.5699382,4.0805926
-25.731268,1.6115746,4.096411
-25.775513,1.6145141,4.082872
-25.830233,1.6281688,4.077847
-25.866976,1.6239595,4.0591974
-25.96411,1.6816974,4.0891476
-25.999344,1.676614,4.070334
-26.058083,1.6961162,4.0710607
-26.111189,1.7101793,4.0677867
-26.187185,1.7490387,4.0845113
-26.223873,1.7464807,4.068575
-26.28917,1.7750905,4.077794
-26.356379,1.8065002,4.0896215
-26.40937,1.8228962,4.0896735
-26.459858,1.836936,4.088081
-26.502241,1.8422036,4.07959
-26.594984,1.9053156,4.118595
-26.622913,1.8949322,4.097813
-26.671938,1.9090892,4.0973406
-26.707098,1.9072884,4.083912
-26.78022,1.9508688,4.1082754
-26.824242,1.9603958,4.1046896
-26.85268,1.951237,4.0856967
-26.898146,1.9629793,4.0843177
-26.95338,1.9872737,4.0937037
-27.005154,2.0078557,4.1002336
-27.044811,2.0135646,4.0944314
-27.080315,2.0141535,4.0844526
-27.117825,2.01748,4.076948
-27.163275,2.0314672,4.078704
-27.210003,2.0475936,4.0825005
