x,y,z
-23.583073,0.80512166,4.049988
-23.709566,0.8630066,4.0629425
-23.840414,0.92549396,4.079815
-23.896626,0.92898846,4.0579553
-24.032751,0.997684,4.0804977
-24.091362,1.0041254,4.061564
-24.173927,1.0306413,4.0567203
-24.265314,1.0651147,4.057873
-24.33672,1.083524,4.048438
-24.47115,1.1558504,4.077121
-24.506533,1.1448436,4.048061
-24.60187,1.1855216,4.055742
-24.715832,1.2432594,4.0761685
-24.76587,1.2460341,4.057943
-24.87128,1.2980356,4.0754566
-24.927002,1.306706,4.0622215
-24.989302,1.321599,4.0538216
-25.076637,1.3596592,4.0627522
-25.13512,1.372072,4.053303
-25.226883,1.4156489,4.0672674
-25.321333,1.4626591,4.0843487
-25.362728,1.46066,4.065297
-25.420246,1.4740891,4.0580506
-25.53255,1.5404847,4.091189
-25.572859,1.5384974,4.073028
-25.632126,1.5551388,4.0692835
-25.701199,1.5818987,4.073626
-25.755602,1.5946791,4.06757
-25.82467,1.6225758,4.0735116
-25.87434,1.6314356,4.0650177
-25.940956,1.657963,4.0705857
-25.979984,1.6565769,4.054595
-26.019043,1.6553147,4.0388722
-26.095089,1.6931896,4.0543265
-26.15345,1.7130852,4.0559063
-26.18863,1.7085431,4.038267
-26.241365,1.7231197,4.0361056
-26.298529,1.7429721,4.0384583
-26.376654,1.7866006,4.060328
-26.409744,1.7807713,4.0424943
-26.469475,1.8051016,4.0493603
-26.522135,1.8219678,4.050433
-26.576225,1.8409562,4.0535088
-26.617369,1.845334,4.0448194
-26.656265,1.8472657,4.03429
-26.708143,1.8648441,4.0369062
-26.765678,1.8897433,4.045871
-26.810606,1.8999214,4.0428314
-26.847996,1.9011412,4.0324903
-26.889555,1.9076958,4.0267887
-26.96005,1.9509908,4.0522637
-27.003717,1.9611695,4.0500917
-27.04164,1.9642779,4.042113
-27.080523,1.9688207,4.0355134
-27.120338,1.9748064,4.0303097
-27.179348,2.0066657,4.0474405
-27.230543,2.0288315,4.0565405
-27.26493,2.028655,4.046634
-27.309397,2.042523,4.048996
-27.357927,2.0625298,4.0568776
-27.400053,2.074049,4.057612
-27.43875,2.0810366,4.054582
-27.474579,2.084137,4.0483174
-27.514456,2.0933762,4.0475707
-27.555544,2.1047587,4.048875
-27.596012,2.1156056,4.0498824
-27.637197,2.1279328,4.0523686
-27.666014,2.1215124,4.038448
-27.703524,2.1286778,4.036668
-27.743046,2.1393447,4.038151
-27.791637,2.1650505,4.0531955
-27.83279,2.1793916,4.0583153
-27.865124,2.1795926,4.050959
-27.888556,2.1649058,4.03037
-27.923782,2.1700423,4.027655
-27.962475,2.1814327,4.030708
-28.0041,2.1984198,4.038969
-28.042395,2.2100668,4.042577
-28.073696,2.2094893,4.0352645
-28.099405,2.1986952,4.0187864
-28.129692,2.1962137,4.0099435
-28.171616,2.2158563,4.0213637
-28.210377,2.230122,4.028053
-28.250675,2.2479663,4.0381713
-28.282026,2.2486544,4.0327373
-28.311996,2.2466602,4.0249515
-28.342665,2.2461333,4.018614
-28.377638,2.254715,4.02077
-28.414755,2.2682676,4.027644
-28.456457,2.292374,4.044415
-28.489916,2.2992053,4.045374
-28.516151,2.2900932,4.0316777
-28.543436,2.283138,4.0200605
-28.574406,2.2846384,4.0163875
-28.60945,2.2960215,4.022021
