x,y,z
-23.704884,0.81708884,4.00754
-23.817726,0.8653567,4.015226
-23.939981,0.92224383,4.0294805
-24.010431,0.9377618,4.0163736
-24.104721,0.97341347,4.017485
-24.211226,1.0200105,4.026744
-24.27314,1.0300555,4.0112944
-24.389847,1.0868957,4.0289097
-24.442955,1.0904586,4.009796
-24.529713,1.1232662,4.011667
-24.633831,1.1718988,4.0253396
-24.685017,1.1750598,4.007086
-24.779411,1.2166853,4.01682
-24.850445,1.238318,4.0126424
-24.919874,1.2590313,4.008203
-25.018906,1.3071699,4.024268
-25.065868,1.3085444,4.00647
-25.152813,1.34709,4.0164523
-25.229483,1.3768756,4.020429
-25.277931,1.3807421,4.005436
-25.323769,1.3823311,3.9889688
-25.403465,1.4165843,3.997437
-25.478264,1.4468615,4.003346
-25.540049,1.4651108,4.0004897
-25.597836,1.4798882,3.9953022
-25.67285,1.512239,4.003973
-25.750519,1.5480027,4.015717
-25.81359,1.5697563,4.0169964
-25.859306,1.5742667,4.0051312
-25.901943,1.5758023,3.9911466
-25.96859,1.6025875,3.9972744
-26.011616,1.6050954,3.9845304
-26.07888,1.6336076,3.9926724
-26.13635,1.6522696,3.9933095
-26.184818,1.6616421,3.9867907
-26.238367,1.6769023,3.9852476
-26.29285,1.6936331,3.9851608
-26.347672,1.7112038,3.9860296
-26.398857,1.7251401,3.984212
-26.45433,1.7443902,3.98699
-26.523424,1.779912,4.0034027
-26.561148,1.7796464,3.990707
-26.581385,1.7588453,3.9611893
-26.576452,1.7076709,3.9065094
-26.588915,1.6764886,3.868338
-26.601297,1.6446426,3.8295913
-26.580357,1.571121,3.7558956
-26.595013,1.5404634,3.7179952
-26.596117,1.492152,3.6651936
-26.583029,1.4247715,3.5961547
-26.574486,1.3618343,3.5306902
-26.57493,1.3092902,3.473905
-26.566158,1.2434857,3.4056869
-26.569723,1.1927326,3.3501892
-26.541231,1.0975966,3.2564673
-26.548555,1.0492733,3.202775
-26.577702,1.0301061,3.1742039
-26.600956,1.0023503,3.138266
-26.595482,0.93330836,3.0664907
-26.611958,0.8941827,3.0206203
-23.557468,0.82323503,4.0215755
-23.631262,0.8389118,4.0067477
-23.790115,0.9225433,4.038198
-23.852364,0.9304004,4.019263
-23.983177,0.9938946,4.0387406
-24.026434,0.98735,4.0108476
-24.129234,1.0297279,4.017086
-24.216736,1.060317,4.0157504
-24.289165,1.0790031,4.00659
-24.414984,1.1431117,4.029969
-24.474903,1.1525195,4.0152526
-24.552624,1.1774852,4.012001
-24.627985,1.2009957,4.0081635
-24.711903,1.2325232,4.010575
-24.80828,1.2757056,4.021982
-24.853642,1.2745485,4.001489
-24.925121,1.2968833,3.998528
-25.032883,1.3525124,4.02065
-25.093655,1.3664846,4.0124054
-25.154253,1.3806896,4.004664
-25.251877,1.4296231,4.023403
-25.297611,1.4310334,4.0067625
-25.365896,1.4538994,4.006666
-25.422995,1.4666631,3.9992251
-25.505375,1.5041139,4.0110536
-25.566395,1.5216639,4.007996
-25.624674,1.536988,4.003538
-25.693974,1.5636327,4.0082088
-25.77034,1.5979743,4.01929
-25.830252,1.6165125,4.0183754
-25.87465,1.6197441,4.0056834
-25.922039,1.6262407,3.9957886
-25.98439,1.6485167,3.9986944
-26.038666,1.6628947,3.9956117
-26.086222,1.6705697,3.9874158
-26.143091,1.6884778,3.9877024
-26.19095,1.6971395,3.9807906
-26.245066,1.7129226,3.9798965
-26.300686,1.7308068,3.980989
-26.370321,1.7647765,3.9955468
-26.408337,1.764014,3.981903
-26.482864,1.804841,4.002764
-26.531189,1.8165579,3.9999065
-26.559464,1.8053739,3.9782262
-26.573112,1.7769163,3.9422188
-26.578484,1.738153,3.8975697
-26.587112,1.7025659,3.855525
-26.56477,1.6288028,3.7812376
-26.566778,1.5833511,3.7306519
-26.58308,1.5547082,3.6942425
-26.59253,1.5169604,3.650082
-26.56238,1.428333,3.5624094
-26.575348,1.3930299,3.520123
-26.573174,1.3374186,3.4603562
-26.577322,1.2889247,3.4065986
-26.560387,1.2114546,3.3277006
-26.53527,1.1213024,3.237577
-26.547922,1.0804,3.1900034
-26.571274,1.0533481,3.1544738
-26.565521,0.9852762,3.0831056
-26.581974,0.9469292,3.0376468
-26.60785,0.92119646,3.003265
-26.620735,0.8761971,2.9519458
-35.67397,0.687917,3.3958817
-35.66692,0.74297404,3.457872
-35.681107,0.7772455,3.5039158
-35.721508,0.7866578,3.5311751
-35.76504,0.7931664,3.5564213
-35.8177,0.7913742,3.5756588
-35.86506,0.7945688,3.5988574
-35.924366,0.7871349,3.6144285
-35.99852,0.7667744,3.6208138
-36.05672,0.7610016,3.6382728
-23.38988,0.824569,4.0221696
-23.47812,0.850085,4.0132914
-23.596045,0.89916277,4.0208635
-23.718468,0.9527354,4.032267
-23.789576,0.9669957,4.0175695
-23.887894,1.0032468,4.0184493
-23.99509,1.0473704,4.025417
-24.066816,1.0637903,4.013712
-24.200043,1.1306748,4.0379286
-24.244967,1.1264181,4.0126486
-24.353806,1.1751261,4.0253315
-24.424355,1.1928737,4.0165043
-24.507874,1.2219975,4.0162935
-24.622074,1.2778287,4.0359735
-24.677238,1.2842255,4.020277
-24.745296,1.3020225,4.0132456
-24.843655,1.3466847,4.0264497
-24.907715,1.3621328,4.018552
-24.972923,1.37902,4.012082
-25.060574,1.4164331,4.021396
-25.106672,1.4171455,4.0035114
-25.21135,1.4713814,4.0264893
-25.26886,1.483382,4.0178747
-25.31192,1.4823341,3.9995527
-25.376963,1.5019863,3.9973898
-25.434687,1.5152242,3.990611
-25.509449,1.5450938,3.9970846
-25.581907,1.5734389,4.0027876
-25.638256,1.5867975,3.9971166
-25.723787,1.6291687,4.0146456
-25.796326,1.6596124,4.0232086
-25.85612,1.67803,4.0225935
-25.887516,1.6682694,3.999741
-25.954897,1.6951218,4.0064316
-26.008032,1.7079661,4.0021787
-26.056202,1.7160275,3.9943142
-26.107824,1.7280016,3.9898643
-26.164001,1.7451653,3.9899092
-26.21291,1.755018,3.9842396
-26.270393,1.7744691,3.9867096
-26.333366,1.8004353,3.9948578
-26.394821,1.8253849,4.00249
-26.453651,1.848042,4.0085316
-26.502586,1.8601434,4.0060477
-26.544094,1.864156,3.9970078
-26.563953,1.843461,3.9673433
-26.571491,1.8081074,3.925325
-26.569204,1.7605581,3.8729167
-26.587038,1.7360055,3.8399563
-26.55709,1.6536286,3.7576518
-26.576067,1.6289799,3.7244835
-26.572287,1.5759516,3.6669526
-26.582302,1.538991,3.6231399
-26.604212,1.5162556,3.591586
-26.561039,1.4104319,3.488011
-26.582714,1.3856363,3.454525
-26.56063,1.3034933,3.371038
-26.554169,1.2400949,3.3036942
-26.541767,1.1674118,3.228046
-26.554787,1.1273642,3.1809201
-26.57563,1.0971475,3.142437
-26.574507,1.0360072,3.0766106
-26.584211,0.9886174,3.0228581
-26.595089,0.941844,2.9695964
-26.600662,0.8864269,2.908576
-35.588116,0.7649205,3.3817592
-35.600986,0.8007932,3.4291253
-35.62752,0.8233216,3.4661446
-35.634285,0.86400485,3.5171833
-35.673096,0.8745315,3.5450754
-35.719624,0.877964,3.5677238
-35.772038,0.8761585,3.5866165
-35.82512,0.8739364,3.605453
-35.878887,0.87130356,3.6242423
-35.949482,0.8540218,3.632389
-36.00473,0.85062504,3.6512117
-36.10764,0.8061235,3.6400461
-36.16321,0.8032417,3.6599855
-36.218796,0.8005576,3.6803527
-36.31316,0.76532674,3.6774607
-23.132933,0.81168365,4.0314484
-23.225077,0.83796716,4.0219464
-23.373413,0.9068465,4.0416374
-23.413647,0.89560294,4.0081167
-23.57774,0.9784212,4.038913
-23.65582,0.99691725,4.026657
-23.78764,1.0573888,4.043907
-23.821505,1.0427732,4.009726
-23.981892,1.1274135,4.045304
-24.02416,1.1201301,4.017046
-24.143698,1.1745796,4.032876
-24.201433,1.1803546,4.0146465
-24.285267,1.2075834,4.0121813
-24.396183,1.2576175,4.0267487
-24.461704,1.2711735,4.015417
-24.554184,1.3075819,4.02122
-24.627525,1.3286929,4.016295
