x,y,z
-29.111588,1.1761479,2.8597007
-29.152594,1.1885343,2.8683753
-29.196407,1.2160475,2.891666
-29.235794,1.2229443,2.8953648
-29.276518,1.2378187,2.906836
-29.317888,1.2578177,2.923358
-29.358576,1.275784,2.9380708
-29.397253,1.283114,2.942707
-29.439413,1.314204,2.9702911
-29.477041,1.3174453,2.9712596
-29.51442,1.319351,2.9710608
-29.551857,1.3220711,2.971764
-29.589596,1.32776,2.9754415
-29.627401,1.3349845,2.9807167
-29.665016,1.3415902,2.985515
-29.702106,1.3439837,2.9863758
-29.73903,1.3450358,2.9860592
-29.776224,1.3497775,2.9894137
-29.813446,1.3560536,2.9943647
-29.850334,1.3588316,2.996059
-29.887135,1.3609853,2.9972653
-29.924076,1.3668308,3.0021472
-29.960629,1.3655777,3.000296
-29.997364,1.3694549,3.0035071
-30.034092,1.3755851,3.0090065
-30.070637,1.3767729,3.0098515
-30.107128,1.3744576,3.0074277
-30.143658,1.375114,3.007985
-30.180222,1.3693883,3.0024967
-30.216747,1.3723907,3.0055442
-30.253355,1.3697314,3.0032406
-30.290955,1.3362288,2.9712925
-28.615429,1.1029639,2.7987146
-28.655146,1.103306,2.7943172
-28.69802,1.1143508,2.8002787
-28.7401,1.1233959,2.8044744
-28.777832,1.1176994,2.794692
-28.818176,1.1213036,2.7939415
-28.85978,1.129976,2.7981868
-28.899775,1.1330914,2.797233
-28.946108,1.1618567,2.8210611
-28.987854,1.1737211,2.8288007
-29.029907,1.1878338,2.8388443
-29.072212,1.2041965,2.8511968
-29.11224,1.2114325,2.854896
-29.154985,1.2322981,2.8718743
-29.195526,1.2440298,2.8801808
-29.237535,1.264421,2.896987
-29.278818,1.2827928,2.9119825
-29.318665,1.294863,2.9210248
-29.359404,1.313462,2.9365144
-29.39673,1.3129053,2.9335942
-29.43461,1.3160152,2.9343414
-29.47306,1.3235095,2.939456
-29.510702,1.3261044,2.9399438
-29.548113,1.327368,2.9392576
-29.586021,1.3330188,2.9429445
-29.624163,1.3416295,2.9496245
-29.661787,1.3467641,2.9530487
-29.699118,1.3498504,2.9546018
-29.736397,1.3530335,2.9563646
-29.773563,1.3555973,2.957642
-29.8109,1.3611221,2.9619122
-29.848238,1.3681755,2.967785
-29.885338,1.3731778,2.9717789
-29.92218,1.3746939,2.9724965
-29.958996,1.3763051,2.973421
-29.995857,1.3801606,2.9766407
-30.032581,1.3812451,2.9772787
-30.069376,1.38744,2.9830031
-30.106064,1.393013,2.9882355
-30.142658,1.3972473,2.9922767
-30.179241,1.3929751,2.988154
-30.21587,1.3902311,2.9856296
-30.25243,1.392597,2.9881892
-30.288996,1.3936238,2.9895601
-30.326178,1.3782651,2.975101
-30.363605,1.363004,2.960854
-28.160147,1.0971665,2.803729
-28.209686,1.1199136,2.8192582
-28.252861,1.1275046,2.8205109
-28.292437,1.1261613,2.8133755
-28.331244,1.1228316,2.8044667
-28.378292,1.1419401,2.817175
-28.420773,1.1493137,2.8188004
-28.460924,1.1505136,2.8146448
-28.502008,1.1546214,2.8134136
-28.543959,1.161644,2.815124
-28.585562,1.1680832,2.8164134
-28.628172,1.1781461,2.8213367
-28.668444,1.1813073,2.8197427
-28.709084,1.1859827,2.8197436
-28.75088,1.1949892,2.8240657
-28.791723,1.2012973,2.8259149
-28.831293,1.203491,2.8239136
-28.869308,1.2001507,2.8166718
-28.908657,1.2018464,2.814434
-28.949043,1.2078812,2.8165374
-28.990705,1.2196758,2.82437
-29.02984,1.2216928,2.8228288
-29.07635,1.2563417,2.8531818
-29.116703,1.2656598,2.859024
-29.156305,1.2722561,2.8623438
-29.197382,1.286751,2.873497
-29.240576,1.3134072,2.8966575
-29.279224,1.318208,2.8986197
-29.318045,1.3245311,2.9021907
-29.355667,1.32457,2.8997412
-29.39421,1.3303866,2.90306
-29.431889,1.3313334,2.9017339
-29.469652,1.3330884,2.9013157
-29.507778,1.3377855,2.9038959
-29.545826,1.3425825,2.9066944
-29.58362,1.3460565,2.9083138
-29.621435,1.3503413,2.9108448
-29.65956,1.3582826,2.9170818
-29.696991,1.3606298,2.9179473
-29.734707,1.3666337,2.9225178
-29.772263,1.3720243,2.926602
-29.809677,1.3768003,2.9301982
-29.847061,1.382386,2.9347067
-29.88427,1.3866429,2.938023
-29.92123,1.3874328,2.938047
-29.958206,1.3890312,2.9389763
-29.995226,1.3928628,2.942216
-30.032276,1.4003546,2.9491673
-30.069092,1.4015253,2.950016
-30.105885,1.4027901,2.9510703
-30.142656,1.4027243,2.9509273
-30.179413,1.4048917,2.9530911
-30.216135,1.4071538,2.955461
-30.252851,1.4080834,2.956633
-30.289618,1.4069693,2.9559069
-30.326485,1.4038112,2.9532838
-30.36317,1.4057372,2.95577
-30.400448,1.3963552,2.9472542
-30.438145,1.3827951,2.9347491
-27.784702,1.1180632,2.8257484
-27.820652,1.1072462,2.808113
-27.869337,1.1232221,2.8161564
-27.915543,1.1345503,2.81994
-27.954086,1.1295435,2.8082533
-27.996986,1.1342578,2.8060083
-28.041908,1.1439095,2.8086505
-28.087852,1.1564481,2.8142276
-28.128952,1.158093,2.809483
-28.172863,1.1667528,2.811637
-28.216629,1.1755397,2.814067
-28.258608,1.1803036,2.8127599
-28.30345,1.1928012,2.8190784
-28.348347,1.2061234,2.8263555
-28.39097,1.2140291,2.828536
-28.43296,1.2206674,2.8296309
-28.475574,1.2295082,2.8330092
-28.51756,1.2370791,2.8352957
-28.559418,1.2447689,2.8378396
-28.599085,1.2463043,2.8345203
-28.639393,1.2500391,2.8334742
-28.679197,1.2524877,2.8313031
-28.720232,1.2592342,2.8334646
-28.76053,1.2639973,2.833819
-28.801752,1.2723677,2.8378386
-28.841858,1.277353,2.8386745
-28.882635,1.285249,2.8424964
-28.923096,1.2925568,2.8458743
-28.963434,1.2999747,2.8494911
-29.00313,1.3053977,2.8512764
-29.042564,1.3102255,2.8526015
-29.080143,1.3074276,2.8465357
-29.118538,1.3082433,2.8441482
-29.16067,1.32675,2.8593411
-29.199175,1.3291843,2.858801
-29.238886,1.3380592,2.8647451
-29.277782,1.3435175,2.8674393
-29.314932,1.3399146,2.8612876
-29.353718,1.3455758,2.8644214
-29.39264,1.3527517,2.8691754
-29.43056,1.354383,2.8685565
-29.468554,1.3568196,2.8688536
-29.506802,1.3614755,2.8714676
-29.545156,1.367645,2.875702
-29.582972,1.3703806,2.876647
-29.620821,1.3739219,2.8785071
-29.658535,1.3768542,2.879879
-29.696268,1.3805923,2.882166
-29.733873,1.3837211,2.8839622
-29.772013,1.3940265,2.8930087
-29.809664,1.4001834,2.898048
-29.84698,1.4028976,2.899776
-29.88408,1.402875,2.8988962
-29.921503,1.4093232,2.9045663
-29.95867,1.4123261,2.9069219
-29.995785,1.4154253,2.9094853
-30.032904,1.4207451,2.914371
-30.069847,1.4212005,2.9145274
-30.106802,1.4238768,2.9170055
-30.14371,1.4238133,2.9168673
-30.180614,1.4238446,2.9169354
-30.21751,1.4246793,2.917914
-30.25439,1.4256089,2.9190984
-30.2913,1.4252157,2.9190774
-30.328299,1.4227924,2.9171476
-30.365501,1.4169219,2.9118981
-30.402529,1.4161065,2.9117923
-30.439522,1.4160943,2.9125981
-30.477377,1.4041395,2.901638
-27.404415,1.0746195,2.7922869
-27.456697,1.0925002,2.8007827
-27.502836,1.0997732,2.7993698
-27.547771,1.105161,2.7963233
-27.594032,1.1133823,2.7961478
-27.647852,1.1366217,2.8105354
-27.688202,1.1343043,2.800601
-27.735365,1.1456575,2.8039436
-27.782005,1.1564755,2.806944
-27.827152,1.1647153,2.8076267
-27.868929,1.1662824,2.8020244
-27.911625,1.1700101,2.7986522
-27.9683,1.2045615,2.825292
-28.007854,1.2024193,2.816556
-28.056473,1.2208982,2.8279839
-28.098576,1.2251518,2.8257527
-28.13799,1.2233555,2.8177662
-28.182552,1.2340147,2.8220592
-28.226097,1.2427444,2.8246222
-28.271685,1.2571003,2.832839
-28.313816,1.2633338,2.8332634
-28.352161,1.2600417,2.8244886
-28.394667,1.2678831,2.8267632
-28.436031,1.2730846,2.8265853
-28.47829,1.2811646,2.8293772
-28.520412,1.2893641,2.8324275
-28.563099,1.2997596,2.8377848
-28.604006,1.3054283,2.8386207
-28.644814,1.3112102,2.8397012
-28.685959,1.3184927,2.8423996
-28.725916,1.322417,2.8419094
-28.766838,1.3299251,2.8450966
-28.80703,1.3354607,2.8464608
-28.84634,1.3383217,2.8453012
-28.886742,1.3454676,2.8485212
-28.926281,1.349936,2.8492088
-28.965029,1.351721,2.8473535
-29.004606,1.357099,2.8491945
