x,y,z
-23.60223,0.8620105,4.112729
-23.679909,0.88131714,4.1000457
-23.766079,0.9078381,4.0926147
-23.898808,0.9722004,4.1109557
-23.952574,0.9741092,4.088255
-24.10554,1.0568755,4.120527
-24.146025,1.04895,4.092087
-24.24596,1.090205,4.097555
-24.347502,1.1336493,4.105173
-24.383532,1.122891,4.0757866
-24.543417,1.2171435,4.119975
-24.581167,1.2086866,4.09298
-24.680212,1.2531135,4.103594
-24.752731,1.2753716,4.0990424
-24.846722,1.3170083,4.1088
-24.938156,1.3572538,4.1181407
-24.99886,1.3708944,4.108756
-25.071415,1.3955977,4.107774
-25.168211,1.4429181,4.123795
-25.211628,1.442255,4.1050425
-25.262936,1.4490182,4.092001
-25.332407,1.4730015,4.0920553
-25.419693,1.5143459,4.105508
-25.462053,1.5138509,4.087986
-25.553,1.5601125,4.1060405
-25.621744,1.5858529,4.109038
-25.667442,1.5896704,4.0956707
-25.740664,1.6208482,4.1035323
-25.81969,1.6585236,4.1168222
-25.850624,1.6486766,4.0937405
-25.898272,1.6557341,4.0839343
-25.98239,1.7004354,4.1038017
-26.028385,1.7066696,4.0939426
-26.089916,1.7293844,4.0973063
-26.138617,1.7391245,4.0907207
-26.207901,1.7711158,4.1020765
-26.255007,1.7799919,4.0953474
-26.297329,1.7839637,4.0849123
-26.36679,1.8179355,4.098831
-26.416832,1.831174,4.096367
-26.456442,1.8331068,4.084972
-26.505066,1.845402,4.082195
-26.548473,1.8521016,4.075076
-26.609018,1.8788676,4.0846276
-26.657055,1.8917016,4.083017
-26.695072,1.8930895,4.0721736
-26.750956,1.9159415,4.079298
-26.804363,1.9364129,4.0847235
-26.855343,1.9544849,4.08841
-26.892338,1.9558191,4.0783167
-26.923561,1.950094,4.062441
-26.991674,1.9908614,4.085899
-27.040703,2.008325,4.0899973
-27.083368,2.0180907,4.0877953
-27.133451,2.0378642,4.094306
-27.167768,2.037397,4.0837684
-27.240162,2.087861,4.116996
-27.276073,2.0903409,4.109385
-27.30807,2.0876303,4.097449
-27.35018,2.0989528,4.097756
-27.400194,2.121724,4.108168
-27.444698,2.1373491,4.1126103
-27.47874,2.138444,4.1045938
-27.510002,2.1356275,4.093293
-27.542215,2.1342397,4.083357
-27.580297,2.141667,4.0812793
-27.622715,2.1559377,4.0853834
-27.673279,2.1831465,4.101088
-27.706902,2.1849117,4.094526
-27.737057,2.181372,4.0833883
-27.771933,2.185358,4.0790434
-27.812204,2.1982608,4.082778
-27.856422,2.2180843,4.0928607
-27.894608,2.2285442,4.09476
-27.922924,2.2227845,4.082272
-27.946537,2.2089145,4.062588
-27.978235,2.2087522,4.0553102
-28.012653,2.2134676,4.0525475
-28.070015,2.2593856,4.0871725
-28.103588,2.2636805,4.0843635
-28.134483,2.263266,4.0774045
-28.15986,2.2526202,4.0612483
-28.190474,2.251675,4.054005
-28.227173,2.2625399,4.0576496
-28.262646,2.2714481,4.059649
-28.306301,2.297063,4.0770917
-28.33829,2.2999778,4.0738883
-28.367876,2.2981315,4.0664225
-28.396494,2.2942824,4.057211
-28.4294,2.299543,4.056495
-28.461899,2.3042033,4.0553446
-28.504707,2.3319478,4.075674
-28.537495,2.3382173,4.076281
-28.55772,2.3159552,4.050524
-28.58754,2.315395,4.04498
-28.619415,2.3198133,4.044171
-28.654959,2.3334293,4.0520487
-28.692825,2.3534665,4.0660553
-28.725395,2.3609893,4.068515
-28.751333,2.3517432,4.055393
-28.775019,2.336228,4.036472
-28.804148,2.3348432,4.0308714
-28.838139,2.3469243,4.038019
-28.871687,2.3584018,4.044723
-28.902369,2.3622127,4.0443277
-28.940851,2.3894272,4.0661054
-28.967731,2.3828197,4.0561085
-28.993803,2.3734477,4.043579
-29.023123,2.3740544,4.0405664
-29.055885,2.3860831,4.0484643
-29.088455,2.3982062,4.056569
-29.118372,2.4019046,4.056796
-29.149624,2.4106581,4.0619235
-29.179182,2.4138122,4.0618343
-29.20662,2.4092185,4.054473
-29.234673,2.4068303,4.0492945
-29.26506,2.4137764,4.053099
-29.294994,2.41938,4.055726
-29.324173,2.4222126,4.0558066
-29.358427,2.4479637,4.077875
-29.385939,2.4445372,4.072176
-29.41216,2.4347491,4.0604777
-29.43868,2.4257393,4.0496
-29.468225,2.4318156,4.0532527
-29.496883,2.4336782,4.052961
-29.524624,2.4306035,4.0480266
-29.556992,2.454819,4.0693626
-29.584494,2.4511814,4.0640726
-29.612051,2.4476135,4.0589337
-29.638937,2.4390945,4.0491214
-29.66537,2.4263387,4.035317
-29.694952,2.4366121,4.043739
-29.725319,2.4548619,4.059932
-29.75459,2.4660144,4.069394
-29.782103,2.4621606,4.0645013
-29.808912,2.4504738,4.0521483
-29.835651,2.4359784,4.03717
-29.86343,2.4316125,4.032033
-29.891905,2.4359446,4.0353656
-29.91989,2.4338799,4.03262
-29.948437,2.4412355,4.039045
-29.976725,2.4457889,4.042856
-30.004911,2.4496956,4.0461335
-30.032892,2.449359,4.045403
-30.060572,2.436862,4.0330257
-30.088522,2.4287534,4.024968
-30.116629,2.423595,4.019843
-30.144827,2.4300213,4.0259857
-30.172905,2.4393988,4.035063
-30.200705,2.4574823,4.052627
-30.228624,2.4576488,4.052987
-30.256962,2.4442163,4.040314
-30.285429,2.4330168,4.0298843
-30.31337,2.4369974,4.0341854
-30.341326,2.4396114,4.037256
-30.369286,2.4415772,4.039786
-30.39681,2.4493666,4.048018
-30.424604,2.4521937,4.0515494
-30.453844,2.4378424,4.0386143
-30.482498,2.4321923,4.0341563
-30.511463,2.4244623,4.0277853
-30.540077,2.4211185,4.025729
-30.567894,2.4250288,4.0307455
-30.594202,2.440494,4.0469604
-30.622383,2.440236,4.048133
-30.65108,2.4364657,4.0460186
-30.682634,2.4141293,4.0261593
-30.710238,2.4191175,4.0326467
-30.73943,2.4141455,4.029659
-30.768826,2.408536,4.026153
-30.798313,2.4030051,4.0228195
-30.824081,2.4175844,4.0388465
-30.854294,2.408627,4.032412
-30.883324,2.4061854,4.0323114
-30.914536,2.39382,4.0228167
-30.944832,2.3865404,4.018288
-30.974098,2.3843389,4.0187097
-31.00221,2.387206,4.02406
-31.029053,2.395133,4.034322
-31.057945,2.39458,4.0365844
-31.087967,2.389832,4.03495
-31.120565,2.3759212,4.024701
-31.152988,2.3635278,4.0160108
-31.182556,2.3618803,4.0176334
-31.211945,2.3610227,4.0201015
-31.239632,2.365915,4.0281124
-31.267025,2.3715854,4.0369444
-31.300875,2.3567934,4.0265174
-31.333342,2.3470545,4.020985
-31.364305,2.3423574,4.0203247
-31.393648,2.34269,4.024508
-31.422743,2.3438056,4.0295243
-31.449287,2.3520472,4.0413337
-31.47933,2.3504925,4.044023
-31.512836,2.3398738,4.038316
-31.554873,2.307566,4.01242
-31.586954,2.302085,4.0117908
-31.621931,2.289681,4.00481
-31.650524,2.2935004,4.0130916
-31.684015,2.2854931,4.0104485
-31.718822,2.2747881,4.0054193
-31.752588,2.2669828,4.0032144
-31.781244,2.2711382,4.0122232
-31.812033,2.2704883,4.0168757
-31.844107,2.2671402,4.0191393
-31.884983,2.245111,4.0042753
-31.91665,2.2433567,4.0082645
-31.94634,2.245853,4.0162745
-31.977015,2.2463498,4.022546
-32.00665,2.2490067,4.0309033
-32.0394,2.2455235,4.0337415
-32.073986,2.238686,4.0336337
-32.10904,2.2312634,4.0331244
-32.154106,2.2053678,4.0159383
-32.19139,2.1947494,4.0128284
-32.231102,2.1801324,4.0062423
-32.267597,2.1718123,4.0055184
-32.305775,2.1608684,4.0025697
-32.348827,2.1418486,3.9924984
-32.38064,2.1427605,4.0005364
-32.41405,2.1410365,4.006322
-32.449936,2.1353288,4.008665
-32.48839,2.125657,4.0076075
-32.529922,2.111362,4.002586
-32.56913,2.1012678,4.001479
-32.607204,2.0933285,4.0024467
-32.647568,2.0821362,4.00069
-32.68766,2.0717506,3.999817
-32.733234,2.0534267,3.9921203
-32.759792,2.0641308,4.0101337
-32.789818,2.0695345,4.023582
-32.82894,2.0616367,4.0255055
-23.427664,0.8484874,4.1157236
-23.506634,0.8674698,4.1020684
-23.634518,0.9248166,4.114212
-23.724514,0.9536853,4.1082892
-23.835957,1.0000808,4.1146736
-23.923733,1.0286193,4.109747
-23.986746,1.0379694,4.092336
-24.109722,1.0960369,4.108612
-24.17793,1.1106575,4.095778
-24.303286,1.1725876,4.116146
-24.35538,1.1750786,4.0958533
-24.436165,1.2017162,4.0928006
-24.557007,1.2626848,4.11451
-24.621687,1.2771597,4.103929
-24.732328,1.3313975,4.1221776
