x,y,z
-23.61979,0.87571454,4.121664
-23.676998,0.8790252,4.0985403
-23.81897,0.9497957,4.120386
-23.881504,0.95836115,4.101729
-24.007803,1.0186512,4.118166
-24.06415,1.0232179,4.097764
-24.171581,1.069907,4.106358
-24.289038,1.1258264,4.121976
-24.32713,1.1166625,4.093449
-24.44292,1.1728342,4.1104817
-24.494776,1.1758885,4.0911307
-24.622631,1.2441549,4.117936
-24.696705,1.2673433,4.113669
-24.763664,1.2848864,4.105819
-24.852837,1.322376,4.112647
-24.917215,1.3387105,4.1047745
-24.980055,1.3540971,4.096579
-25.094112,1.4160526,4.122686
-25.128395,1.4067187,4.0972543
-25.213608,1.4440699,4.1063795
-25.311441,1.4939148,4.1252775
-25.358463,1.4973376,4.110189
-25.452059,1.5448489,4.1283555
-25.497429,1.5474958,4.113316
-25.567059,1.5736065,4.116251
-25.621109,1.585238,4.10857
-25.697716,1.6192687,4.118288
-25.75194,1.6319766,4.112076
-25.799156,1.6380687,4.101043
-25.840118,1.6381118,4.0855527
-25.947363,1.705576,4.1227393
-25.987263,1.7054322,4.10771
-26.04472,1.7235758,4.1072226
-26.108536,1.7488432,4.1126575
-26.163658,1.7655528,4.111659
-26.193104,1.7553465,4.08953
-26.266754,1.7926371,4.10545
-26.338137,1.8283291,4.1204996
-26.385302,1.8382646,4.115203
-26.419703,1.834358,4.098942
-26.466692,1.8445948,4.094297
-26.541222,1.8863424,4.1155515
-26.592743,1.9027514,4.116498
-26.62458,1.89686,4.0993958
-26.666426,1.9026495,4.092036
-26.726774,1.930523,4.103121
-26.779137,1.9495755,4.1072016
-26.817257,1.9519696,4.0976744
-26.840431,1.9362972,4.0732174
-26.893394,1.9571208,4.0794077
-26.950241,1.98336,4.090412
-26.997894,1.9987049,4.0925155
-27.029915,1.9945713,4.078358
-27.07828,2.011528,4.082224
-27.119337,2.0194528,4.078627
-27.163275,2.0314672,4.078704
-27.214947,2.054195,4.0881557
-27.25649,2.0638847,4.0866566
-27.299345,2.075703,4.0871716
-27.34394,2.0903223,4.090298
-27.39402,2.1130774,4.1006765
-27.43154,2.1186924,4.0964
-27.472229,2.1290984,4.096452
-27.510923,2.1369653,4.094462
-27.558144,2.1576853,4.10389
-27.606401,2.1805875,4.1154513
-27.644524,2.1888752,4.114375
-27.675919,2.1871865,4.1046534
-27.713427,2.1950288,4.103474
-27.752102,2.2050173,4.104353
-27.792324,2.217838,4.107909
-27.825216,2.2192712,4.101492
-27.863886,2.2303038,4.1037683
-27.89133,2.2231054,4.0898933
-27.924946,2.2261896,4.0853257
-27.962902,2.2368748,4.0877147
-28.01409,2.2709036,4.1112804
-28.043758,2.268187,4.101927
-28.072315,2.2634954,4.090889
-28.102076,2.2609367,4.0818777
-28.137094,2.2680748,4.08177
-28.173105,2.2773838,4.083772
-28.211143,2.2909374,4.089784
-28.246471,2.299786,4.0916543
-28.275673,2.2970023,4.08302
-28.304914,2.2942972,4.074557
-28.33624,2.295823,4.0700746
-28.368885,2.3002117,4.068334
-28.402449,2.3067777,4.068718
-28.44014,2.3224778,4.077652
-28.472141,2.3264701,4.075918
-28.497154,2.3152282,4.060202
-28.52636,2.313109,4.0530095
-28.561064,2.323636,4.0576534
-28.596197,2.3356667,4.063825
-28.632605,2.3513036,4.0734863
-28.664452,2.356547,4.0736003
-28.69339,2.354869,4.0673647
-28.722075,2.3525658,4.0606403
-28.750248,2.3489325,4.0527625
-28.783524,2.3587358,4.0575676
-28.813782,2.3608928,4.055318
-28.850117,2.3800457,4.06914
-28.880661,2.3837948,4.068611
-28.91139,2.3883348,4.0689306
-28.940136,2.3873076,4.064107
-28.967731,2.3828197,4.0561085
-28.99562,2.37911,4.04893
-29.02556,2.381847,4.047938
-29.060207,2.4002616,4.0618906
-29.089718,2.4024634,4.060604
-29.118782,2.4033246,4.058143
-29.145435,2.3957367,4.0477524
-29.172205,2.388214,4.0375023
-29.204926,2.402815,4.0483804
-29.235767,2.4111023,4.0533624
-29.265945,2.4173388,4.0564938
-29.29705,2.4279356,4.063886
-29.323675,2.420072,4.0537643
-29.35106,2.4151297,4.0465107
-29.379295,2.413827,4.0428205
-29.407696,2.4133115,4.039971
-29.437391,2.4193046,4.043442
-29.469603,2.4389691,4.0601034
-29.498993,2.4451284,4.0639358
-29.528284,2.451367,4.067938
-29.556992,2.454819,4.0693626
-29.583805,2.4468815,4.059945
-29.611286,2.442595,4.054113
-29.639248,2.4412465,4.0511894
-29.66899,2.4528835,4.060837
-29.700665,2.4811077,4.0865355
-29.728518,2.4814243,4.0854907
-29.755234,2.4717598,4.0749245
-29.78,2.4420476,4.045135
-29.807941,2.4404144,4.042459
-29.83718,2.4532263,4.053788
-29.865517,2.4574902,4.056972
-29.893211,2.4539192,4.052692
-29.922495,2.474149,4.071447
-29.950356,2.4750385,4.0716443
-29.977497,2.4616132,4.0581203
-30.005293,2.4590478,4.0551553
-30.033106,2.4558344,4.0516505
-30.06093,2.4512525,4.046911
-30.089134,2.4647312,4.059685
-30.116999,2.4646106,4.059424
-30.144861,2.4602437,4.055151
-30.172855,2.4465942,4.0420065
-30.20099,2.4380546,4.03388
-30.228985,2.4418192,4.0377126
-30.257116,2.43918,4.0354548
-30.28529,2.4366138,4.0333533
-30.312431,2.457139,4.053613
-30.340424,2.4561539,4.0532093
-30.368387,2.45596,4.0536547
-30.397367,2.4414577,4.040393
-30.42562,2.4392538,4.0390778
-30.45341,2.442873,4.043462
-30.481888,2.4386592,4.0403852
-30.510141,2.4373934,4.040238
-30.538256,2.4376364,4.041631
-30.56518,2.4480038,4.052854
-30.594475,2.4383404,4.0448885
-30.624212,2.4266036,4.0350256
-30.65322,2.4214034,4.0315423
-30.68145,2.4220157,4.0337353
-30.708992,2.427001,4.0402155
-30.737883,2.4234588,4.038596
-30.762844,2.4429073,4.05912
-30.794012,2.4266245,4.0454607
-30.823538,2.420446,4.0415874
-30.852877,2.415778,4.039257
-30.882587,2.4097588,4.0357304
-30.911476,2.4081063,4.0364757
-30.937857,2.4179516,4.0483003
-30.96556,2.4214394,4.05413
-30.99389,2.422145,4.057392
-31.024843,2.4122353,4.0506244
-31.05867,2.3917313,4.033871
-31.089647,2.3834274,4.028854
-31.121527,2.3723657,4.0213203
-31.14923,2.3770308,4.0288377
-31.174217,2.3909976,4.0452676
-31.205675,2.3823123,4.040288
-31.23577,2.3786788,4.0402026
-31.269667,2.3630831,4.0288987
-31.303131,2.3497138,4.019825
-31.332417,2.349884,4.023657
-31.360518,2.3536663,4.030991
-31.387835,2.3596382,4.0404763
-31.419521,2.3529778,4.038156
-31.451313,2.3464081,4.0360327
-31.483212,2.3399296,4.0341067
-31.516006,2.3314314,4.0304
-31.548937,2.323029,4.0269003
-31.581724,2.3154263,4.024268
-31.610142,2.319142,4.032325
-31.639078,2.321529,4.039232
-31.680517,2.2938929,4.0182714
-31.713774,2.2866747,4.0164742
-31.74412,2.2865398,4.0213747
-31.77755,2.27951,4.0199857
-31.806082,2.2837293,4.029134
-31.837416,2.2817569,4.03265
-31.871052,2.275006,4.031865
-31.909735,2.2579393,4.0217004
-31.942993,2.2527883,4.022653
-31.976675,2.2470427,4.0231824
-32.01459,2.233095,4.016317
-32.043957,2.2365417,4.0255218
-32.073986,2.238686,4.0336337
-32.12132,2.2078347,4.011763
-32.15264,2.2081208,4.0184436
-32.19139,2.1947494,4.0128284
-32.22243,2.1959152,4.0205507
-32.266834,2.173183,4.006759
-32.29454,2.1807127,4.020487
-32.326454,2.1807942,4.0275908
-32.353992,2.1884713,4.0416384
-32.390278,2.1812289,4.0423856
-32.431576,2.1659372,4.036069
-32.473103,2.1507845,4.0300555
-32.51528,2.135094,4.023739
-32.55939,2.116838,4.0153255
-32.603775,2.0987353,4.0072436
-32.64323,2.0888844,4.0066633
-32.683273,2.0784872,4.0057645
-32.719925,2.0736022,4.009891
-32.76428,2.0574172,4.0042357
-32.800255,2.0541196,4.0100718
-32.844536,2.03889,4.0056214
-32.887653,2.025816,4.003249
-32.92019,2.0282223,4.0145264
-32.9721,2.003437,4.0023456
-33.01003,1.9987717,4.007813
-33.059624,1.9783134,3.9998183
-33.1022,1.9679615,4.00075
-33.133583,1.9729443,4.015017
-33.169376,1.9720795,4.0243964
-33.22328,1.9476385,4.013827
-23.439505,0.85751104,4.121586
-23.496323,0.8595474,4.096881
-23.649912,0.9367397,4.122078
-23.72962,0.9576731,4.1109395
-23.854105,1.014369,4.124242
-23.895565,1.0062573,4.0946646
-24.039923,1.0805366,4.121253
-24.096855,1.0856493,4.101506
-24.22985,1.1529181,4.1248846
-24.278522,1.1522622,4.1020517
-24.365936,1.1838169,4.101952
-24.469765,1.2297649,4.112506
-24.533337,1.2427559,4.1004205
-24.625149,1.2800994,4.1060205
-24.699966,1.3036816,4.1023374
-24.76902,1.3228376,4.095911
-24.887531,1.3855739,4.1214523
-24.93755,1.3893435,4.1047893
-25.009068,1.412386,4.1025057
-25.116413,1.4680321,4.1246653
-25.176489,1.482142,4.116718
-25.246304,1.5055096,4.1159964
-25.334862,1.5466611,4.128997
-25.375885,1.5446141,4.109999
-25.442892,1.5669763,4.109667
-25.523785,1.6029937,4.1200995
-25.567059,1.6039579,4.104204
-25.634502,1.6283176,4.10649
-25.701622,1.652946,4.1093593
-25.76339,1.6729221,4.108992
-25.818033,1.6863551,4.1038604
-25.892311,1.7197778,4.114662
-25.959984,1.7473066,4.121249
-26.00286,1.7502489,4.1087875
-26.041456,1.7489746,4.0931783
-26.130028,1.7996616,4.1191444
-26.18145,1.8125347,4.115368
-26.224394,1.8168093,4.1049376
-26.281408,1.8363292,4.107007
-26.34516,1.8636346,4.115679
-26.38766,1.8684337,4.106386
-26.43872,1.8828808,4.1051655
-26.483303,1.8905292,4.098624
-26.561178,1.935889,4.123319
-26.597975,1.9356362,4.1107793
-26.631994,1.9323002,4.0958395
-26.66827,1.9316283,4.083249
-26.73523,1.9670368,4.1009264
-26.78104,1.9782537,4.0986958
-26.815924,1.9767289,4.08597
-26.850828,1.9753094,4.073471
-26.904797,1.9973167,4.0809336
-26.95058,2.009788,4.0805674
-26.99774,2.024372,4.0822124
-27.032845,2.0241306,4.071412
-27.078663,2.037712,4.0725956
-27.133371,2.0632348,4.0842557
-27.182701,2.0824058,4.0907073
-27.229267,2.0984712,4.0947075
-27.266272,2.1021934,4.0882187
-27.31342,2.1198835,4.0940285
-27.354534,2.1298118,4.0932875
-27.400255,2.1464982,4.0986347
-27.444313,2.161356,4.1025853
-27.476963,2.1604192,4.092848
-27.52115,2.176219,4.097985
-27.569202,2.1981735,4.1087584
-27.615116,2.21763,4.1175423
-27.652706,2.225204,4.115979
-27.678715,2.2154708,4.099158
-27.71838,2.2266135,4.1010494
-27.753994,2.231834,4.0978093
-27.81252,2.273541,4.12743
-27.837597,2.262847,4.110238
-27.86948,2.2630224,4.102911
-27.895613,2.2538137,4.087227
-27.938091,2.2717834,4.096213
-27.975092,2.281072,4.09751
-28.011154,2.2891183,4.0978274
-28.052937,2.3074918,4.1076884
-28.0829,2.3055484,4.099193
-28.107958,2.2948093,4.0827594
-28.142527,2.3012238,4.0821085
-28.17478,2.3036351,4.077915
-28.218987,2.3287706,4.09473
-28.248116,2.3259046,4.0859456
-28.279402,2.3272417,4.081138
-28.31136,2.3300447,4.0777946
-28.342583,2.3315609,4.0733733
-28.370409,2.326262,4.0627413
-28.405277,2.335548,4.0657463
-28.442934,2.351169,4.074779
-28.475208,2.3558254,4.07374
-28.504883,2.3550262,4.067725
-28.532394,2.3494453,4.0573387
-28.561512,2.3474102,4.0503564
-28.603226,2.3746858,4.0709553
-28.635696,2.3811991,4.0722294
-28.67123,2.3954797,4.0809245
-28.695787,2.3833358,4.064872
-28.726912,2.3873236,4.0640974
-28.756336,2.3872013,4.0595503
-28.788424,2.3941615,4.0617943
-28.8157,2.3885953,4.052296
-28.857368,2.4223945,4.080187
-28.88775,2.4261322,4.0797257
-28.912447,2.413785,4.0640883
-28.939724,2.4085302,4.0552645
-28.968946,2.408977,4.051951
-28.99907,2.4123216,4.051495
-29.027803,2.4115157,4.047179
-29.06153,2.4270236,4.0585346
-29.095219,2.443339,4.070785
-29.122066,2.4371288,4.061603
-29.15141,2.4394765,4.060697
-29.179157,2.4362373,4.054532
-29.208652,2.4394474,4.0546393
-29.238092,2.442737,4.05492
-29.272448,2.4659727,4.074467
-29.301273,2.4680133,4.0737524
-29.328733,2.4644465,4.067733
-29.355284,2.456685,4.0577564
-29.381954,2.448989,4.047921
-29.411283,2.4534562,4.049898
-29.440105,2.4558654,4.049984
-29.470545,2.4668999,4.058492
-29.50054,2.476593,4.065806
-29.528605,2.4763856,4.0636435
-29.556429,2.4748247,4.060259
-29.584621,2.4754758,4.059101
-29.61247,2.4740586,4.056029
-29.641693,2.4819982,4.062109
-29.669409,2.4800134,4.058662
-29.69947,2.4959679,4.072699
-29.728407,2.5048552,4.079979
-29.754925,2.4937952,4.0679874
-29.782373,2.4899535,4.063085
-29.809185,2.4790268,4.051384
-29.838024,2.4889226,4.0599937
-29.866764,2.4996114,4.069464
-29.894068,2.4931908,4.0623956
-29.922411,2.5011625,4.069402
-29.950296,2.5034785,4.070998
-29.977434,2.4915388,4.058814
-30.00482,2.4811006,4.048172
-30.03271,2.4807634,4.047441
-30.06071,2.484797,4.0510488
-30.088636,2.4881868,4.0541153
-30.116636,2.5052648,4.070589
-30.144335,2.5052147,4.0704803
-30.172104,2.4944854,4.060065
-30.20019,2.4737954,4.040042
-30.227945,2.4825597,4.0487666
-30.256063,2.4749136,4.041609
-30.284441,2.463758,4.0311255
-30.31193,2.4756021,4.0431023
-30.339544,2.481785,4.0496564
-30.367773,2.4765782,4.045218
-30.39629,2.4685802,4.0381556
-30.42482,2.4620895,4.032647
-30.453701,2.4528105,4.024518
-30.481718,2.4543428,4.0269847
-30.508833,2.4645321,4.037943
-30.536654,2.4669209,4.041409
-30.564098,2.472241,4.047805
-30.59191,2.4740558,4.0508833
-30.621136,2.4652228,4.0437217
-30.650097,2.4593263,4.0395017
-30.679153,2.4535067,4.0354486
-30.708755,2.4449096,4.028798
-30.735167,2.4563704,4.041658
-30.760775,2.4714599,4.0581026
-30.78901,2.4709268,4.0595164
-30.820244,2.4547923,4.0459447
-30.85117,2.441596,4.035317
-30.880098,2.439163,4.035181
-30.909832,2.43325,4.0317817
-30.936968,2.4395049,4.0402036
-30.963512,2.4479585,4.050825
-30.991283,2.4507947,4.0561185
-31.022871,2.4380891,4.046555
-31.0543,2.4268923,4.038552
-31.08628,2.4143682,4.029382
-31.114426,2.4168105,4.0346775
-31.146095,2.4065852,4.0279236
-31.170605,2.4219115,4.0457377
-31.201145,2.41609,4.0433927
-31.23221,2.4089403,4.0398817
-31.266253,2.3927054,4.0278053
-31.296715,2.3885596,4.027381
-31.326784,2.3859072,4.0284805
-31.358791,2.3777053,4.0244017
-31.384628,2.3878808,4.037899
-31.413284,2.3896847,4.043523
-31.444956,2.3831396,4.041322
-31.483982,2.3570476,4.0207214
-31.514431,2.3549073,4.022931
-31.545185,2.3521504,4.0246625
-31.574884,2.3522758,4.029217
-31.602617,2.357371,4.0385513
-31.632566,2.3569531,4.042784
-31.667484,2.3447666,4.03606
-31.705269,2.3264208,4.0236883
-31.742437,2.3102827,4.0135355
-31.77031,2.3158016,4.0237875
-31.799665,2.3179197,4.03095
-31.831223,2.3152647,4.033757
-31.871256,2.294697,4.019996
-31.906008,2.286019,4.0174522
-31.937881,2.2836618,4.020907
-31.973198,2.2744982,4.018166
-32.010387,2.2619975,4.012474
-32.04532,2.2544317,4.011486
-32.07538,2.2565904,4.0195932
-32.109386,2.251283,4.0209317
-32.14715,2.2392244,4.0161977
-32.18324,2.2307084,4.0148616
-32.21418,2.2318702,4.02252
-32.251606,2.221518,4.019773
-32.28687,2.215373,4.021009
-32.317905,2.2168188,4.0292826
-32.346138,2.223106,4.0420575
-32.38073,2.2186122,4.0451603
-32.424377,2.1993232,4.0350275
-32.46005,2.1937096,4.0374146
-32.50837,2.1679518,4.0218205
-32.55793,2.1410213,4.0053964
-32.595463,2.1337876,4.006841
-32.642654,2.1118917,3.995338
-32.677883,2.1089447,4.0009394
-32.7136,2.1054344,4.006175
-32.752518,2.097355,4.007498
-32.79474,2.084729,4.0049596
-32.830723,2.081571,4.0109596
-32.872787,2.0698805,4.0095925
-32.911278,2.0636404,4.0131917
-32.96408,2.037649,3.99966
-33.006256,2.0270631,3.9998326
-33.04423,2.0225604,4.0054855
-33.09254,2.0043426,3.9993877
-33.12977,2.0014222,4.0067577
-33.161053,2.0064917,4.0211763
-33.208874,1.9900339,4.017181
-23.264973,0.8553667,4.1218905
-23.336245,0.8672919,4.1029735
-23.448196,0.91030025,4.1049886
-23.58769,0.97515345,4.1222663
-23.651478,0.9831357,4.102404
-23.801455,1.0581121,4.128115
-23.861767,1.0645387,4.1082587
-23.987167,1.1224408,4.1239805
-24.062166,1.1414893,4.1137514
-24.135515,1.1596968,4.1033874
-24.260685,1.2201719,4.1229987
-24.321285,1.2293007,4.1073127
-24.42199,1.2716408,4.1154814
-24.482178,1.2813363,4.1010227
-24.552727,1.299995,4.0933266
-24.677864,1.3650701,4.119533
-24.7373,1.3756487,4.106989
-24.815142,1.4023163,4.1065207
-24.899467,1.4351985,4.1110783
-24.962345,1.4501133,4.1028686
-25.071564,1.5061738,4.1255803
-25.116365,1.5062404,4.10714
-25.200489,1.5416365,4.115458
-25.298056,1.5899422,4.134028
-25.341007,1.5895042,4.116183
-25.415373,1.618072,4.12068
-25.48351,1.6415186,4.121674
-25.540356,1.6549592,4.115337
-25.604725,1.6758909,4.1151023
-25.65798,1.6867423,4.1073747
-25.743387,1.7288783,4.124393
-25.774124,1.7188141,4.1008835
-25.848114,1.7511158,4.1109405
-25.916697,1.7788057,4.117757
-25.973192,1.795068,4.1158476
-26.02151,1.8035164,4.1079774
-26.074574,1.8170907,4.1044626
-26.161827,1.8662417,4.129933
-26.194504,1.8597633,4.110819
-26.24392,1.8708441,4.1061215
-26.327389,1.9183697,4.1314473
-26.380915,1.934909,4.131828
-26.395868,1.9101812,4.098488
-26.460749,1.9396175,4.109935
-26.508621,1.9510055,4.106749
-26.571651,1.9796486,4.118166
-26.602192,1.9723921,4.0998993
-26.652372,1.9874653,4.1004796
-26.700674,2.0008106,4.0998483
-26.752625,2.0187988,4.1033697
-26.802135,2.03442,4.1051383
-26.828756,2.0232887,4.0843816
-26.871586,2.0314991,4.08022
-26.924366,2.0520916,4.086854
-26.975267,2.070944,4.0922503
-27.024326,2.0880446,4.09638
-27.05456,2.0819926,4.080725
-27.099192,2.0942054,4.0810156
-27.146677,2.1104765,4.085038
-27.210466,2.1484323,4.1082006
-27.237934,2.1396086,4.0907583
-27.283232,2.1544151,4.0941396
-27.326359,2.1667576,4.0955567
-27.376528,2.1891034,4.1059933
-27.422543,2.206367,4.1121683
-27.450356,2.198735,4.0964646
-27.49136,2.2096722,4.0973697
-27.528036,2.2147899,4.09326
-27.598455,2.2690883,4.1332703
-27.631432,2.2698739,4.1256804
-27.656794,2.2594452,4.1081395
-27.694687,2.2677374,4.107533
-27.732883,2.2768192,4.1077957
-27.769646,2.2840195,4.1065097
-27.820374,2.313441,4.1255283
-27.853363,2.3155417,4.1199465
-27.881317,2.3096757,4.107228
-27.91306,2.309939,4.100196
-27.944794,2.3102937,4.0933633
-27.987343,2.3289692,4.103442
-28.025642,2.3410292,4.107627
-28.059456,2.3457637,4.1052213
-28.0851,2.3363583,4.089896
-28.116585,2.3372004,4.0841193
-28.151426,2.3442535,4.084207
-28.182827,2.3452845,4.0788383
-28.225138,2.3668654,4.0926843
-28.263878,2.3824444,4.10112
-28.288927,2.3721619,4.0855837
-28.317268,2.3681002,4.0759315
-28.350126,2.3730264,4.074785
-28.381891,2.375989,4.0719175
-28.4156,2.3831677,4.0731215
-28.45802,2.4090314,4.092028
-28.487164,2.4074752,4.0852747
-28.513798,2.4004784,4.073483
-28.5452,2.4039075,4.0716267
-28.575933,2.406043,4.0686536
-28.606627,2.408265,4.0658684
-28.646118,2.4313645,4.083006
-28.676857,2.4344735,4.0813007
-28.706408,2.434891,4.077136
-28.733166,2.428436,4.0665197
-28.762474,2.4283106,4.062025
-28.794453,2.4352312,4.0643573
-28.823175,2.4338756,4.058884
-28.864468,2.4667993,4.086342
-28.892704,2.4649289,4.080596
-28.918268,2.4554398,4.0676246
-28.946613,2.4537106,4.062185
-28.973812,2.4485517,4.0535355
-29.003601,2.451174,4.0524635
-29.032677,2.4517727,4.049537
-29.073254,2.4896703,4.082709
-29.102217,2.4911556,4.0808616
-29.127853,2.4814644,4.0682964
