x,y,z
-25.801617,1.4280844,3.8596067
-25.853016,1.4377158,3.8519177
-26.02088,1.5717916,3.9434905
-26.13165,1.6472113,3.9892683
-26.225626,1.7060075,4.0223794
-25.823593,1.2214036,3.6184068
-25.800941,1.1479256,3.5439386
-25.82945,1.1304107,3.5146217
-26.253103,1.5600996,3.8497448
-26.29126,1.5578194,3.8344111
-26.011534,1.1881032,3.5176344
-25.97853,1.0989447,3.4299474
-26.01349,1.0882697,3.4068022
-26.05457,1.084799,3.3897533
-26.086565,1.0704308,3.3637962
-26.124096,1.0626321,3.3434238
-26.16227,1.0555866,3.3238187
-26.202637,1.0512547,3.3066344
-26.241514,1.0450783,3.2880487
-26.276886,1.0344255,3.2658172
-26.334803,1.0527375,3.2682924
-26.35616,1.02391,3.230897
-26.39491,1.0175011,3.2126732
-26.429306,1.0052578,3.18959
-26.46339,0.99243593,3.166119
-26.497177,0.97903323,3.1422539
-26.515808,0.94446635,3.1002054
-27.472376,2.2228203,4.1957645
-27.502974,2.219973,4.1843967
-27.532217,2.2152085,4.1714697
-27.567968,2.2198849,4.166891
-27.6082,2.2313724,4.1684227
-27.638805,2.228903,4.1578727
-27.680126,2.2426515,4.161709
-27.72212,2.257887,4.167037
-27.752573,2.2557302,4.1571665
-27.788214,2.261765,4.1546674
-27.822912,2.2665586,4.1512084
-27.860893,2.27688,4.1528087
-27.894981,2.2812157,4.149222
-27.929413,2.286335,4.1464686
-27.966593,2.2963257,4.1482177
-28.011602,2.3200746,4.162482
-28.045216,2.3248596,4.15987
-28.079142,2.33043,4.158095
-28.116814,2.3429534,4.162738
-28.1577,2.3617728,4.173239
-28.197546,2.379357,4.182794
-28.229763,2.383317,4.180125
-28.260828,2.385306,4.17578
-28.285069,2.3742785,4.1596627
-28.311586,2.3674493,4.1474533
-28.342367,2.3689847,4.1429896
-28.374144,2.3726835,4.1406217
-28.416954,2.3993547,4.1594887
-28.447107,2.4004898,4.1550236
-28.473988,2.3947592,4.144329
-28.511833,2.412754,4.1556416
-28.54279,2.416243,4.1536818
-28.569664,2.4107528,4.1435113
-28.602396,2.4185972,4.1457996
-28.632914,2.4216454,4.143752
-28.665138,2.428979,4.1457996
-28.697819,2.4378076,4.1493583
-28.73036,2.446734,4.1531262
-28.772997,2.481729,4.181386
-28.799623,2.47682,4.1724744
-28.826056,2.4712749,4.1630473
-28.851269,2.4622753,4.1504607
-28.877382,2.455449,4.139991
-28.910084,2.4670267,4.146911
-28.937235,2.463169,4.1394134
-28.97874,2.501778,4.172044
-29.005905,2.4988027,4.165593
-29.032204,2.4930663,4.1566176
-29.059032,2.4888124,4.149126
-29.087004,2.4881701,4.145137
-29.116669,2.493278,4.1466885
-29.146042,2.4977582,4.147743
-29.176739,2.5072923,4.1536975
-29.206896,2.515492,4.1584897
-29.234472,2.5145264,4.1546645
-29.260782,2.5086489,4.146249
-29.287361,2.5035481,4.1386538
-29.316414,2.5084963,4.140724
-29.346216,2.5170896,4.1463685
-29.37652,2.5286207,4.154921
-29.408028,2.5466647,4.169802
-29.43404,2.5397909,4.1609592
-29.460588,2.5351257,4.154307
-29.487343,2.5312438,4.1484866
-29.514555,2.5295758,4.1448703
-29.541788,2.5279775,4.141405
-29.571457,2.5407758,4.1518383
-29.602184,2.5615387,4.1700172
-29.627993,2.5522797,4.159466
-29.65374,2.5416498,4.1476736
-29.680632,2.5382576,4.142915
-29.708313,2.5406742,4.1438265
-29.735607,2.5402918,4.1421323
-29.762825,2.5392618,4.1398993
-29.790508,2.542612,4.1419683
-29.819038,2.5553746,4.1531897
-29.845581,2.548091,4.145189
-29.872295,2.541593,4.1380267
-29.899635,2.5423522,4.1379414
-29.926542,2.53671,4.1317687
-29.953701,2.5340128,4.128519
-29.981184,2.5371406,4.130971
-30.009142,2.5532875,4.1460667
-30.03585,2.5392907,4.1321697
-30.063282,2.5455081,4.137858
-30.090567,2.5489182,4.1409216
-30.117678,2.5394459,4.1316404
-30.144949,2.5393977,4.131536
-30.172195,2.5430174,4.1350546
-30.199406,2.5452683,4.137338
-30.226532,2.5497475,4.1418543
-30.253761,2.54854,4.140969
-30.281122,2.5445254,4.137458
-30.30878,2.5355458,4.129244
-30.33615,2.5345507,4.128818
-30.3634,2.5357833,4.1306243
-30.390835,2.5342095,4.12981
-30.418463,2.5305505,4.1270714
-30.444225,2.5492435,4.145957
-30.47125,2.5514715,4.1490555
-30.499414,2.542275,4.141237
-30.527885,2.5317168,4.132197
-30.555676,2.5284152,4.130234
-30.583155,2.5280573,4.1311884
-30.611893,2.5184436,4.1233306
-30.63895,2.5218172,4.1280484
-30.66477,2.5331461,4.140491
-30.691658,2.5366545,4.145499
-30.719444,2.5344992,4.145156
-30.750008,2.5166636,4.1298614
-30.778116,2.513946,4.1291637
-30.805183,2.5170262,4.1341105
-30.833618,2.5130246,4.1323605
-30.860056,2.5191045,4.140348
-30.8864,2.52525,4.148478
-30.917404,2.5100436,4.1362877
-30.947994,2.4977818,4.127016
-30.97793,2.4891715,4.1213346
-31.006073,2.4884841,4.123307
-31.036041,2.4807496,4.118657
-31.057919,2.5044122,4.1439886
-31.08827,2.4954011,4.138304
-31.117775,2.4900298,4.136182
-31.1494,2.4776387,4.1274967
-31.181223,2.4653397,4.119012
-31.210022,2.4637704,4.1208043
-31.239069,2.4615703,4.122093
-31.267702,2.4608645,4.1248927
-31.295654,2.462357,4.129861
-31.324295,2.4618027,4.1329875
-31.356096,2.452145,4.127631
-31.388794,2.4404638,4.120486
-31.422184,2.4274702,4.1122265
-31.455004,2.4166908,4.106169
-31.4835,2.417969,4.111538
-31.507393,2.4312716,4.12826
-31.536587,2.430582,4.1319594
-31.57253,2.4131374,4.12011
-31.607603,2.3986096,4.111121
